Page ID,Page name,Disclaimer,Amount spent (VEF)
11449543593,Carlos Ocariz,an advertiser in Venezuela,3339971
564188034075673,Roberto Enriquez,an advertiser in Venezuela,3226941
31121558686,BBVA Careers,These ads ran without a disclaimer,542875
116093674518,César Pérez Vivas,an advertiser in Venezuela,443025
101873452829340,estafasinmobiliarias,These ads ran without a disclaimer,250000
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100
342910153967,Upata al Día TV,an advertiser in Venezuela,≤100
156788224389897,University of Toronto Scarborough (UTSC),These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
108537340548276,"Haiku, Inc.",These ads ran without a disclaimer,≤100
