Page ID,Page name,Disclaimer,Amount spent (COP)
812165288875574,Jaime Pumarejo,Toro Digital 1972,291066
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,158407
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,136781
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,135964
1896813010334035,Secretaría de Educación de Barranquilla,Secretaría de Educación de Barranquilla,128570
159514754069267,Partido Cambio Radical,Partido Cambio Radical,102534
2085971974979562,Alfredo Varela,Alfredo Varela,97849
100452146359742,Humberto A. Rosales,Humberto A. Rosales,65678
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,64130
251292808253299,Canadian College,Canadian College,50093
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,46943
1890977487839058,Harry Silva LLinás,Harry Silva LLinás,37570
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,26572
109099851901471,Partido Demócrata Colombiano,Partido Demócrata Colombiano,26152
101071764864119,Dulce Veneno,Dulce Veneno,24889
600160263515679,Tecnologías de la Información y las Comunicaciones de Cali,Tecnologías de la Información y las Comunicaciones de Cali,23130
534209443298074,Escuela Dr. Amin Ariza,These ads ran without a disclaimer,20872
100497796432921,Rosa Madera,Rosa Madera,16203
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,15497
1147318942107929,Todos Somos Una,DEBRAIN LLC,13294
101391859627743,Colombia sin miedo,Colombia sin miedo,12207
969143216462972,Felipe Cañizalez,Felipe Cañizalez,11145
107405449071319,Con la suya,Con la suya,10761
118514924593739,Tanque Seco,Tanque seco,9253
104046148916576,Patricia de Hernandez,Patricia de Hernandez,8349
286568181368830,Jhon Ortega,Jhon Ortega,6829
100523415826945,Rodrigo,These ads ran without a disclaimer,6709
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,5809
105848177845789,All Out en español,All Out Action Fund,5644
103754197881668,Esteban Restrepo,Esteban Restrepo,5348
102143071616787,Goberna Colombia,Goberna,4973
103120512693485,Orlando Villadiego Arroyo,These ads ran without a disclaimer,4195
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,4109
106471308875048,Partido Colombia Renaciente,Partido Colombia Renaciente,4074
1823807254333065,Soy Más País,Soy Mas Pais,3837
110036132129269,Alerta Noticias,Alerta Noticias,3808
407615769604377,Mutante,Fundación Mutante,3299
1668929590004327,Avanzoft Software Avanzado,Avanzoft Software Avanzado,2962
1400280116941194,Fabian Diaz,Fabian Diaz,2733
100475532513857,Cristian Halaby,Cristian Halaby,2645
1119413181474050,El Avispero Mov,Movilizatorio,2351
1649061172042242,Hernan Percy Gracia,Hernan Percy Gracia,2318
107630602393621,Hora de Justicia,Horadejusticia,2280
104313676026273,Luis Carlos Guevara Montilla,Agencia de Publicidad del Putumayo,2250
533238166689720,Instituto Técnico Imtel - Oficial,These ads ran without a disclaimer,2152
838927469815494,Diana Diago,Diana Diago,1996
765302097170348,Línea Cero,Linea Cero,1810
113859341778043,Dios salva a Colombia,Dios salva a Colombia,1777
353002198130323,Instituto Tecnisistemas,These ads ran without a disclaimer,1713
1766366823576506,La Paz Querida,La Paz Querida,1618
120137021029235,Prolicores,These ads ran without a disclaimer,1599
102649172879833,Colombia al Día,Colombia al Día,1598
108202298520665,Tatiana Safar,La Digital,1577
2347968758813268,Julito Romero,Julito Romero,1534
350233048761985,Ideartes Impresores,Ideartes Impresores,1501
