Page ID,Page name,Disclaimer,Amount spent (GBP)
220543443746,International Rescue Committee - UK,International Rescue Committee UK,7293
10677003998,Shelter,Shelter,4861
7715002593,UNICEF UK,Unicef UK,4517
102639461303190,Fair Pay For All,Fair Pay For All,3671
311627208673,WWF UK,WWF UK,2857
9250349228,Greenpeace UK,Greenpeace UK,1936
158077247591710,Refuge,Refuge,1448
7624294394,Amnesty International UK,Amnesty International UK,1221
7214031395,Oxfam Great Britain,Oxfam Great Britain,1005
799576543492660,The Week Junior,The Week Junior,858
21242962092,ClientEarth,ClientEarth,853
348366988862054,Oxfam Campaigns,Oxfam Great Britain,841
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,808
40409120801,Refugee Council,Refugee Council,805
1613092172114946,DWP Digital,Department for Work and Pensions,804
7043497714,Christian Aid,Christian Aid,800
170911309781648,Veganuary,Veganuary,620
7527864602,WaterAid UK,WaterAid UK,618
117476785190,Save the Children UK,Save the Children UK,550
103662352102391,Family Debt Help,Ian Keith Parsons,540
117509421272,St Mungo's,St Mungo's,526
37981137361,The Children's Society,The Children's Society,440
368213053329553,"Department for Business, Energy and Industrial Strategy",These ads ran without a disclaimer,427
121936349543,World Vision UK,World Vision UK,391
1682367945366856,POWER Film,Power Film,389
112845639376,Refugee Action,Refugee Action,377
54605029793,British Medical Association,British Medical Association,347
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,344
106946654868342,Water's Worth Saving,Water UK,325
59367068326,The Ramblers,The Ramblers,310
177855115588808,The Week UK,The Week UK,294
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,287
2558329857727118,Families In Debt,Families in debt,286
912590792245688,NHS Negligence Claims,Online Legal Limited,278
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,264
274651352565844,Oltco Ltd,Oltco Ltd,248
13047522725,Crimestoppers,Crimestoppers,242
1046117708754519,Care4Calais,Care4Calais,238
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,232
112712550420527,Sumofus UK,SumOfUs,232
1660600037490738,Guardian Labs,Guardian Labs,225
290498754454402,European Movement UK,European Movement UK,186
6708565748,CBM UK,CBM UK,173
59304777880,YMCA England & Wales,YMCA England & Wales,169
116788428355432,Nesta,These ads ran without a disclaimer,165
547761111920012,Anglian Water - Love Every Drop,Anglian Water,163
18168505158,The Woodland Trust,Woodland Trust,159
39605200520,ActionAid UK,ActionAid UK,148
64955332909,Sage,Sage,145
8270524646,Alzheimer's Society,Alzheimer's Society,143
97116898596,Sightsavers,Sightsavers,127
101255718164248,350 UK,350.org,124
18044497940,Plan International UK,Plan International UK,122
249209468838241,Good Law Project,Good Law Project,119
949047155159569,ConnectFutures,ConnectFutures with Facebook Ad Credits,118
6233536938,War Child UK,War Child UK,117
111339325988454,The Coders Guild,The Coders Guild,116
139695000173,Good Energy,Good Energy,104
195754307110390,Right To Life UK,Right To Life UK,≤100
260012884055691,Metropolitan Police Service,Metropolitan Police Service,≤100
125163997557073,Dorset Wildlife Trust,Dorset Wildlife Trust,≤100
13533633585,National Trust,National Trust,≤100
136256233066068,Lancashire Wildlife Trust,"The Wildlife Trust for Lancashire, Manchester and North Merseyside",≤100
358706239805,Scope,Scope,≤100
730993880393394,Michelle O'Neill,Sinn Féin,≤100
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100
169042736456594,All Out,All Out,≤100
10986039307,VSO,VSO,≤100
113277290454039,Common Seas,Common Seas,≤100
