Page ID,Page name,Disclaimer,Amount spent (NGN)
106961441665136,DAW EMPIRE,GRV Lagos,140
104180761873736,Massive Entertainment.ng,Massive Entertainment,≤100
903423006458068,Orodata Science,Orodata Science,≤100
109573533848634,Ayodele Emmanuel,These ads ran without a disclaimer,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
474949016032212,Akin Fadeyi Foundation,Akin Fadeyi Foundation,≤100
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,≤100
109442808414602,Azzembl,Electric Avenue Technologies,≤100
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,≤100
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,≤100
104557275823271,Islamic Coin,These ads ran without a disclaimer,≤100
