Page ID,Page name,Disclaimer,Amount spent (GBP)
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,4833
311627208673,WWF UK,WWF UK,4730
102639461303190,Fair Pay For All,Fair Pay For All,3566
10677003998,Shelter,Shelter,3328
61863318139,World Resources Institute,World Resources Institute with Facebook ad credits,2908
7715002593,UNICEF UK,Unicef UK,2687
9250349228,Greenpeace UK,Greenpeace UK,2632
1562165810745599,Exit Hate UK,Exit UK,2284
799576543492660,The Week Junior,The Week Junior,1630
112712550420527,Sumofus UK,SumOfUs,1311
158077247591710,Refuge,Refuge,1279
7527864602,WaterAid UK,WaterAid UK,841
348366988862054,Oxfam Campaigns,Oxfam Great Britain,819
121936349543,World Vision UK,World Vision UK,807
123311187737843,GSK,GSK,795
1613092172114946,DWP Digital,Department for Work and Pensions,786
13047522725,Crimestoppers,Crimestoppers,770
103662352102391,Family Debt Help,Ian Keith Parsons,753
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,750
35671512696,World Animal Protection UK,World Animal Protection UK,735
353224381469808,ifaw,IFAW,695
220543443746,International Rescue Committee - UK,International Rescue Committee UK,684
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),655
18168505158,The Woodland Trust,Woodland Trust,596
54605029793,British Medical Association,British Medical Association,587
117476785190,Save the Children UK,Save the Children UK,543
841894835830532,Electoral Commission UK,Electoral Commission UK,479
308291623138631,Eco Footprint,Richard Lee Hughes,471
7043497714,Christian Aid,Christian Aid,465
7214031395,Oxfam Great Britain,Oxfam Great Britain,433
100771226087265,Susie's Tips,These ads ran without a disclaimer,429
394936823930287,Age International,Age International,422
514212165305248,Leigh Day,Leigh Day,404
25749647410,The Labour Party,The Labour Party,346
59367068326,The Ramblers,The Ramblers,325
208573062515662,Freedom from Torture,Freedom from Torture,323
158077247591710,Refuge,Refuge with Facebook ad credits,320
106946654868342,Water's Worth Saving,Water UK,320
246872175166,Action Against Hunger UK,Action Against Hunger UK,319
7624294394,Amnesty International UK,Amnesty International UK,292
274651352565844,Oltco Ltd,Oltco Ltd,279
698773137204706,Give My View,Built-ID,262
39605200520,ActionAid UK,ActionAid UK,255
107310464728068,Britain Remade,BRM Futures Limited,245
116625838402686,FareShare,FareShare,242
108951391565231,Help to Heat,Huw John Llewellyn,236
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,235
