Page ID,Page name,Disclaimer,Amount spent (QAR)
110568011230175,Industrial Equipment And Services Co.,These ads ran without a disclaimer,≤100
109838145059635,almurqaab,These ads ran without a disclaimer,≤100
110304924585889,The Searial Cleaners,These ads ran without a disclaimer,≤100
