Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,3735
101031605841842,Viento de Cambio Uruguay,Communicare Consulting Group,282
292074670808351,Frente Amplio,Frente Amplio,234
105120851121250,Ignacio Munyo,Ignacio Munyo,195
2229936167288652,Juan Sartori,Equipo Juan Sartori,156
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,109
1424003061235730,Asociación Autismo en Uruguay,Arlene Raquel Navarro Aguiar,≤100
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,≤100
102420515693229,_deroche,These ads ran without a disclaimer,≤100
448577818540347,Tatiana Schapiro,These ads ran without a disclaimer,≤100
984834781647717,Diputada Alexandra Inzaurralde,Alexandra Inzaurralde,≤100
263229404126511,Ecosofia Feminina,These ads ran without a disclaimer,≤100
103410222658639,adhoc_immigration,These ads ran without a disclaimer,≤100
382234585285467,VAMOS SALTO,VAMOS SALTO,≤100
2071382303094374,DUKE,These ads ran without a disclaimer,≤100
