Page ID,Page name,Disclaimer,Amount spent (ARS)
359514447487972,Martín Arjol,Martín Arjol,227116
320178711981750,Pablo Argañaraz,Pablo Argañaraz,73089
103088924366000,Noticias d,Noticias d,65259
424702354318618,Pedro Puerta,Pedro Puerta,47989
116617641368990,smartpos.ok,smartpos.ok,45158
103038372620510,Hugo Passalacqua,Hugo Passalacqua,39414
113995199295617,Pablo Velazquez,Pablo Velazquez,30791
100964679318447,Gastón Caballero,Misiones por el Cambio,28728
102599399406034,Héctor Negrito Rodríguez,Héctor Negrito Rodríguez,26032
108380148023511,Santi Koch,Santiago Nicolas Koch,24832
105603381828766,Ursula Waidelich,Ursula Waidelich,23928
2000063456707351,Sole Balán,Dpto Creativo,23073
397996497678742,Rodrigo Lugo,Hector Rodrigo Lugo,22366
121636574169273,Alfredo Gruber,Alfredo Gruber,16873
158710428055014,Isaac Lenguaza,Pablo Isaac Lenguaza,16760
899213630149636,Carlitos Koth,Carlitos Koth,14269
1118590665008713,Javier Bareiro,Javi Bareiro,13698
331459911021936,Lalo Stelatto,Lalo Stelatto,13652
113976958273258,Activar Oberá,Activar Oberá,13479
105933872199149,Mística,Mística,13077
129799846687423,Levantémonos,Levantemonos,11213
101077452449176,Valeria Gomez de Oliveira,Valeria Gomez de Oliveira,10593
103462642684045,Ger Cura,Gerardo Jose Cura,9985
400618853423162,Fernando Meza,Fernando Anibal Meza,9499
531559036880392,Tribunal Electoral de la Provincia de Misiones,Tribunal Electoral de la Provincia de Misiones,9326
106591187943046,Puly Vera,Puly Vera,9028
2400420360172241,Valdy Wolenberg Intendente,Waldemar Wolenberg,8946
313591265976762,Pablo Hassan,Pablo Hassan,8871
1429940823885218,Javi Techeira,Javier Techeira,8778
103477532433799,,Misiones Centro FM 89.7,8540
103809939279344,Edgar Fernando Montiel,Fernando Montiel,7978
104666747864207,Horacio Loreiro,Horacio Guido Loreiro,7223
411259696087996,Julian Björklund 23,Julian Björklund 23,7018
109651888731321,Juan José Laudin,Juan José Laudin,6934
1512924479004772,Martín Sereno,Martin Anibal Sereno,6714
572676212777687,Alfredo Schiavoni,Alfredo Oscar Schiavoni,6444
116371984697719,Julio González Constituyente Garupá,Julio González Constituyente Garupá,6121
245511783066904,Matías Sebely,Matias Sebely,5856
1175428605969289,Paola García,Paola Gabriela Garcia,5107
111182191949392,Ramón Ariel Pawluk Intendente 2023 Itacaruaré,Ramon Ariel Pawluk,4818
101320902906773,Unidos Creemos,Unidos Creemos,4698
117857761240774,,Activar Alem,4681
104318889267129,Astrid Baetke,Yahel Mercado,4444
1873797869608613,Frente Renovador de la Concordia,Frente Renovador de la Concordia,4108
226245062146060,Rolando  Roa,Rolando  Roa,3681
101221961970994,Partido Demócrata de Misiones,Partido Demócrata de Misiones,3331
117682554627558,Patricia Raque Venialgo,Patricia Venialgo,3210
2353212851580412,Esteban Noller,Esteban Noller,3078
111736138563274,Roberto Delacourt Intendente 2023-2027,Cristian Alexander Giardinieri,2840
101501169385587,Fernando Urizar,Fernando Urizar,2824
105631721521791,Fernando Santacruz,Fernando Anibal Santacruz,2822
110632841941230,Carlitos Miranda 2023,Juan Carlos Ribeiro Miranda,2696
112083471877504,,Carlos Flores,2671
299108737228445,PAyS Leandro N Alem La Fuerza De Todos,Esteban Ezequiel Bueno,2530
479882842768332,Ricardo Andersen,Saul Aaron Maidana,2364
104847778151358,La 99.3,La 99.3,2319
113534291724146,Marco Grainski,Jose Marco Grainsky,2249
106830512334608,Quintana 2023,These ads ran without a disclaimer,2157
633144107112072,Ricardo Zacarías,Ricardo Nestor Zacarias,2148
107573642284223,Podemos 2023,Angie Gabriela Zapatier Pincay,1984
116617641368990,smartpos.ok,Rita Yanina Maria Galmarini,1950
110069207206141,Volver a brillar,Volver a brillar,1939
1800792906714280,Gustavo Perez Bocco Intendente,Gustavo Hernan Perez Bocco,1857
1006046006086441,Danielbehler,Danielbehler,1856
104274251960428,Te Quiero Mejor,Te Quiero Mejor,1788
100557195991615,Francisco Stevenson,Francisco Stevenson,1671
101671314732006,Omar Wdowin 2023,Omar Wdowin 2023,1571
110079031997390,Con Larreta,Con Larreta,1554
213148592527828,Sebastián Tiozzo 2023,Ruben Sebastian Tiozzo,1540
101944424890865,Armando Raul Silva,Armando Raul Silva,1469
456401517846408,Partido Obrero Misiones,Partido Obrero,1453
100527839474948,Alejandro Casares,Alejandro Casares,1367
305718592859851,Canal Doce Misiones,Canal Doce Misiones,1333
1622872024640088,Gustavo Ernst,Gustavo Ernst,1282
100121161810901,Dr Héctor González,Dr Héctor González,1176
105934511973989,Fabian De Sa,Misiones por el cambio,1127
105132265849675,"Pablo ""Poy"" Tschirsch",Pablo Tschirsch,1125
