Page ID,Page name,Disclaimer,Amount spent (USD)
353130515348425,Bangladesh Nationalist Party-BNP,Bangladesh Nationalist Party-BNP,≤100
100612562275472,Razzak Fashion - রাজ্জাক ফ্যাশন,Razzak Fashion - রাজ্জাক ফ্যাশন,≤100
960028424088220,Tarequzzaman Rajib,Tarequzzaman Rajib,≤100
112918444736861,যদি কিন্তু তবুও,যদি কিন্তু তবুও,≤100
184405109132256,দুর্বার টাংগাইল - Unstoppable Tangail,দুর্বার টাংগাইল - Unstoppable Tangail,≤100
105867285406730,Deshi Dokandar-দেশি দোকানদার,Deshi Dokandar-দেশি দোকানদার,≤100
2120667158192427,আলহাজ্ব মোহাম্মদ ইমরান,আলহাজ্ব মোহাম্মদ ইমরান,≤100
110831108510024,Smart Bangladesh,Smart Bangladesh,≤100
101535476116814,DAAO-Defending Against All Odds,DAAO-Defending Against All Odds,≤100
106499488587592,MD RAJU AHMED,These ads ran without a disclaimer,≤100
103242132373483,Sheikh Hasina : Our Pride,Sheikh Hasina : Our Pride,≤100
433659713676324,Daily Bangladesh,Daily Bangladesh,≤100
103564102653807,জাগ্রত জনতা,High Reach Market,≤100
1637850026472872,বঙ্গবন্ধু অনলাইন আর্কাইভ,Flix Marketing,≤100
162107741307973,এই বাংলাদেশ আমাদের,My Farmers Marketing,≤100
107579682072496,নাগরিক বার্তা,Httr Ads,≤100
102521466020383,আমি বাংলার,আমি বাংলার,≤100
254138648026636,সফল বাংলাদেশ,Effective Lead Gen,≤100
102154792727399,Barishalprotidin.com,Barishalprotidin.com,≤100
