Page ID,Page name,Disclaimer,Amount spent (CLP)
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,34260
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,16675
1548643738480723,Asistencia Deudores,Asistencia Deudores,14954
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,12699
8093963076,Techo - Chile,Pago por TECHO Chile con créditos de anuncios de Facebook,11268
105798328215264,Asistencia Familia,Asistencia Familia,11190
105560941738247,Movilizando Chilenos,Movilizando Chilenos,11026
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,9283
580663538777736,Consejo Minero,Feedback Comunicaciones,6887
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,4640
181208945236608,Patria Progresista,Patria Progresista,3745
101439071476201,Laboratorio Chile - Teva,Laboratorio Chile S.A.,3203
358940384476087,Patricio Pinilla Valencia,Patricio Alfonso Pinilla Valencia,3203
103030962615298,Chile YAAC,Chile YAAC,2946
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,2581
643513979193133,Unidos por Beatriz,Neuma,2334
103527991214141,Cero DICOM,Cero Dicom,2016
78239901502,Diario Financiero,Grupo DF,1898
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,1876
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,982
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,962
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,760
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,670
104956792637,Fundación Telefónica Movistar Chile,Juan Pablo Gonzalez Urriola,618
307181769365390,El Concecuente,MiVoz.cl,563
110951722267366,World Vision Chile,World Vision Chile,542
438330923602981,Libres Chile,Libres Chile,442
101326581302605,Desafío 10X,Fundación 10X,301
100500391761859,Corporación Innovarte,Corporacion Innovarte,276
1692037857739673,AFICH - Asociación de Farmacias Independientes de Chile,These ads ran without a disclaimer,165
186016805262843,DrillChile,These ads ran without a disclaimer,143
104294561974908,Aster Aceleradora,These ads ran without a disclaimer,123
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,105
490786730566,Egs-Latam.com,These ads ran without a disclaimer,≤100
108643737145262,Fundación Empresas Indígenas,These ads ran without a disclaimer,≤100
109669331314002,Chile Estudia y Progresa,These ads ran without a disclaimer,≤100
211625929000469,Jaime Escudero,Jaime Escudero,≤100
106827802202335,illuminati_freemason_563,These ads ran without a disclaimer,≤100
103193692690093,Green Feed,These ads ran without a disclaimer,≤100
104985091108783,EISI Digital Agency,These ads ran without a disclaimer,≤100
31121558686,BBVA Careers,These ads ran without a disclaimer,≤100
108537340548276,"Haiku, Inc.",These ads ran without a disclaimer,≤100
10423517786,Harvard Business Review,These ads ran without a disclaimer,≤100
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100
