Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,1630
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,1277
102851155670931,mUEve,mUEve,875
102705571877489,Gartech Equipments Pvt Ltd,These ads ran without a disclaimer,874
265843867173714,La Revista,La Revista,823
264790507544247,Alianza por Sarchí,Alianza por Sarchí,≤100
117575954685639,Nueva Ruta Sindical,These ads ran without a disclaimer,≤100
109399504721184,Turquitrip,These ads ran without a disclaimer,≤100
102948998654217,Baking Haven,These ads ran without a disclaimer,≤100
119036229501004,Fruitful Harvesters International,These ads ran without a disclaimer,≤100
