Page ID,Page name,Disclaimer,Amount spent (COP)
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,724978
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,414758
108827338788235,Por la defensa de Cali,Por La Defensa De Cali,309972
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,146002
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,108507
100240736764836,Alcaldía de Palmira,Alcaldia de Palmira,95785
462660883763346,Ronald Mayorga,Ronald Mayorga,67445
100119084876379,Lida Escobar,Lida Beatriz Escobar Leal,57034
915743661945208,Alejandro Eder,Alejandro Eder,54785
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,52418
104472845840664,Juan Carlos Corrales,Juan Carlos Corrales,39012
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,37499
1147318942107929,Todos Somos Una,DEBRAIN LLC,36984
387621548286709,Gustavo Gallego,Gustavo Adolfo Gallego Aristizabal,35523
116430736811606,Ever Villegas,Ever Antonio Villegas Morante,33903
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,31511
513373825500774,Catalina Ortiz,Catalina Ortiz,30000
1699094717042360,Tania Fernández Sánchez,Tania Fernández Sánchez,25486
278404038877281,La Unidad de Pensiones y Parafiscales,Unidad de Pensiones y Parafiscales,23867
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,22175
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,18883
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,15730
268302663513603,Personeria Municipal de Palmira,Personeria Municipal de Palmira,15308
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,15119
100304338642614,Toro Digital 1972,Toro Digital 1972,15022
251292808253299,Canadian College,Canadian College,14530
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,11953
1012527158891475,Hernán Cadavid Márquez,Hernán Cadavid,10041
109581228202676,Luis Fernando Velazquez Bueno,Luis Fernando Velazquez Bueno,9623
105896879028919,MarcosUrrutia,Esteban Danilo Martinez Reyes,6956
643513979193133,Unidos por Beatriz,Neuma,6204
393038757969412,Cero Politiqueros,Guillermo Villa,5453
122989028111811,Alexander Ruiz,Edgar Alexander Ruiz Garcia,4005
1400280116941194,Fabian Diaz,Fabian Diaz,3765
214167541938411,Juan Pablo Gallo,Juan Pablo Gallo,3590
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,3392
1823807254333065,Soy Más País,Soy Mas Pais,3358
765302097170348,Línea Cero,Linea Cero,3104
104468561432859,Alexander Castro,Alexander Castro,2679
2081012991953059,Juan Diego Muñoz Cabrera,Juan Diego Muñoz Representante,1646
114778278552099,Octavio Cardona León,Octavio Cardona León,1561
102143071616787,Goberna Colombia,Goberna,1485
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,1461
1150942755027141,MMconsultor,MMconsultores,1373
838927469815494,Diana Diago,Diana Marcela Diago,1060
407615769604377,Mutante,Fundación Mutante,1058
110559431842448,Academia de Danza Maria Isabel Angel,These ads ran without a disclaimer,814
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,716
110631755313371,Farid Quintero.,Jorge Medina,676
100687408426888,Entrenando a mi PERRO,Juan Sebastian Ortiz Leal,564
170276379775886,Instituto de Ciencia Política Hernán Echavarría Olózaga,Instituto de Ciencia Política Hernán Echavarría Olózaga (ICP),530
137748583472224,Instituto de Atención Integral y Desarrollo Humano A.C.,These ads ran without a disclaimer,528
105121485178998,Gabo Becerra,Gabo Becerra,480
110599873660419,Lina GarcÍa Si,Lina García,394
519422578258945,Secretaría de Infraestructura del Cauca,Diego Alejandro Luna Bejarano,391
769356313118755,Aportando al Cauca T.V,Gustavo Adolfo Guzman Vallejo,340
102175169296307,_estebanmacias,These ads ran without a disclaimer,264
655085057949313,Gonzalo Arzuza Torrado,Gonzalo Arzuza Torrado,232
110422598646775,,Daniel Felipe Martínez Galíndez,165
101167492937720,,These ads ran without a disclaimer,153
189096241133996,IEA - Estudios Avanzados,These ads ran without a disclaimer,≤100
101855915111271,DUAI Soluciones Jurídicas Integrales,These ads ran without a disclaimer,≤100
536402899757101,LearnChile,These ads ran without a disclaimer,≤100
107868007400413,Risaralda Opina,Risaralda Opina,≤100
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100
569978373130700,,These ads ran without a disclaimer,≤100
105693777827176,Jorge Enrique Sánchez Cerón,Max Social S.A.S,≤100
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,≤100
101583071970424,Cambia Tu Vida,These ads ran without a disclaimer,≤100
101052344666518,A Mom Life,These ads ran without a disclaimer,≤100
100249739426308,Asociación Mundial de Periodistas,These ads ran without a disclaimer,≤100
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100
108346835339219,Golden Era Files,These ads ran without a disclaimer,≤100
105280684938489,KnowledgeVerse,These ads ran without a disclaimer,≤100
394048257466297,Rappi,These ads ran without a disclaimer,≤100
987563698019371,Duván Murillo Diputado,Duvan Murillo,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100
