Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,22144
102639461303190,Fair Pay For All,Fair Pay For All,5467
7715002593,UNICEF UK,Unicef UK,4781
311627208673,WWF UK,WWF UK,4639
7214031395,Oxfam Great Britain,Oxfam Great Britain,4152
66188945100,Ben & Jerry's,Ben & Jerry's,4024
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2791
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2189
514212165305248,Leigh Day,Leigh Day,1786
9250349228,Greenpeace UK,Greenpeace UK,1663
408582579294175,UK government,UK Government,1637
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1536
25749647410,The Labour Party,The Labour Party,1399
8807334278,Conservatives,The Conservative Party,1191
799576543492660,The Week Junior,The Week Junior,1067
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",1033
7527864602,WaterAid UK,WaterAid UK,877
841894835830532,Electoral Commission UK,Electoral Commission UK,837
6233536938,War Child UK,War Child UK,831
139695000173,Good Energy,Good Energy,816
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),808
401847960644025,Extinction Rebellion UK,Extinction Rebellion,801
30540151272,GAY TIMES,GAY TIMES,780
569834799727730,National Grid UK,National Grid UK,779
601388547012748,Ecologi,Ecologi,773
18168505158,The Woodland Trust,Woodland Trust,768
34044296391,Surfers Against Sewage,Surfers Against Sewage,715
10677003998,Shelter,Shelter,687
35671512696,World Animal Protection UK,World Animal Protection UK,683
46074836918,The Trussell Trust,Trussell Trust,611
121936349543,World Vision UK,World Vision UK,569
7043497714,Christian Aid,Christian Aid,563
353224381469808,ifaw,IFAW,546
177855115588808,The Week UK,The Week UK,544
13047522725,Crimestoppers,Crimestoppers,543
220543443746,International Rescue Committee - UK,International Rescue Committee UK,500
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,495
103273814470,SolarAid,SolarAid,471
103835971750,Orbis UK,Orbis UK,461
101958682650112,ESG UK,Energy Saving Grants,456
122052607808255,CAGE,CAGE,443
117476785190,Save the Children UK,Save the Children UK,440
10114144851,NSPCC,NSPCC,440
40409120801,Refugee Council,Refugee Council,429
1660600037490738,Guardian Labs,Guardian Labs,420
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,398
143837658998810,WWT,Wildfowl and Wetlands Trust,382
208573062515662,Freedom from Torture,Freedom from Torture,351
2047806148766050,Animal Equality UK,Animal Equality UK,329
195754307110390,Right To Life UK,Right To Life UK,297
166917856704286,Essex County Council,Essex County Council,279
169042736456594,All Out,All Out,279
200006375787,38 Degrees,38 Degrees,278
274651352565844,Oltco Ltd,Oltco Ltd,276
107310464728068,Britain Remade,BRM Futures Limited,274
805056259512648,Transport for Greater Manchester,Transport for Greater Manchester,273
106205865302441,Just Stop Oil,Just Stop Oil,269
358706239805,Scope,Scope,265
140064492697345,Bournemouth Green Party,"Bournemouth, Christchurch & Poole Green Party",257
26698813123,British Red Cross,British Red Cross,252
1586251881644270,Keir Starmer,The Labour Party,252
685018844928882,Labour North,The Labour Party,236
137385490131,Electoral Reform Society,Electoral Reform Society,232
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,229
59367068326,The Ramblers,The Ramblers,228
112712550420527,Ekō UK,Ekō,227
47612991154,Dignity in Dying,Dignity in Dying,212
61950489543,Labour North West,The Labour Party,210
26698813123,British Red Cross,These ads ran without a disclaimer,204
358126247463,Speech and Language UK,Speech and Language UK,198
175236169235474,"Berks, Bucks and Oxon Wildlife Trust - BBOWT",Berkshire Buckinghamshire and Oxfordshire Wildlife Trust,193
361357197279177,Ashford Conservatives,Ashford Constituency Conservative Association,191
490858150969676,5Pillars,5Pillars,188
106631184620192,The Tenant Support Helpline,Tenant Support Helpline,186
249209468838241,Good Law Project,Good Law Project,183
101255718164248,350 UK,350.org,178
159969930741814,The Wildlife Trusts,The Wildlife Trusts,175
158077247591710,Refuge,Refuge,175
71409503111,Manchester City Council,Manchester City Council,172
246872175166,Action Against Hunger UK,Action Against Hunger UK,170
107554773999105,CleanHub,CleanHub,168
632184833605348,YouPolitics.uk,Robin Michael Horsley,163
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,161
39605200520,ActionAid UK,ActionAid UK,154
713179875369048,London Gov,The Greater London Authority,152
290498754454402,European Movement UK,European Movement UK,152
238394282845251,The Big Issue,The Big Issue,146
116658961367075,GloryRideMusical,Fifty Technology,146
110538548040758,Care2 UK,John Ayling & Associates,138
313376249090900,The Humane League UK,The Humane League UK,136
13533633585,National Trust,National Trust,135
108906498687347,Knife Sentence,Knife Sentence,133
175584152579855,Unite the union,Unite the union,130
