Page ID,Page name,Disclaimer,Amount spent (ISK)
41445084925,Röskva - stúdentahreyfing,Röskva - stúdentahreyfing,10807
737169626371453,Heimildin,Stundin,8034
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,7624
1518790851708164,Samtök fyrirtækja í sjávarútvegi,SFS - Samtök fyrirtækja í sjávarútvegi,5700
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,5197
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,3656
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,2268
154893001218870,ADHD samtökin,ADHD samtökin,1439
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,1380
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,1271
1750822051817991,Almenni lífeyrissjóðurinn,These ads ran without a disclaimer,855
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,578
106552092270637,RÓT,These ads ran without a disclaimer,412
106979180938014,Samstöðin,Samstöðin ehf,384
509866436098947,Sabine Leskopf,Sabine Leskopf,362
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100
113629868312383,Marketing Generous,These ads ran without a disclaimer,≤100
211768992564087,LAMP TECH,These ads ran without a disclaimer,≤100
101866116198810,Globаl News,These ads ran without a disclaimer,≤100
771462172882741,OnePath Network,These ads ran without a disclaimer,≤100
113059061701822,MarketCamp 26,These ads ran without a disclaimer,≤100
175889425769412,BAR-TEK Motorsport,These ads ran without a disclaimer,≤100
