Page ID,Page name,Disclaimer,Amount spent (FJD)
609245665885381,The University of the South Pacific Students' Association,The University of the South Pacific Students Association,≤100
106649554035261,Caio_Vitor07,These ads ran without a disclaimer,≤100
109267108573919,stevescarnie,These ads ran without a disclaimer,≤100
