Page ID,Page name,Disclaimer,Amount spent (NIO)
276474589059952,Voces Nuestras,These ads ran without a disclaimer,≤100
378875359494716,NutriNews España,These ads ran without a disclaimer,≤100
952603051424285,Puertas Abiertas América Latina,These ads ran without a disclaimer,≤100
