Page ID,Page name,Disclaimer,Amount spent (XCD)
482198868521917,Asot Michael,Asot A. Michael,286
133803883438565,Northcoasthardware,These ads ran without a disclaimer,≤100
44846920403,Dean,Athill Dean Jonas,≤100
102389305793337,Anthony Stuart,Democratic National Alliance,≤100
527384967635800,Richard S. Lewis,Richard Sylvester Theophilus Lewis,≤100
