Page ID,Page name,Disclaimer,Amount spent (HUF)
128596180810227,Stefi Déri,Megafon,13556
320986996098,zaol.hu,Mediaworks Hungary Zrt.,12694
101581945499216,Budapest Beszél,Budapest Beszél,11281
224274995688487,Bohár Dániel - Riporter,Megafon,10466
109217671008015,A kopasz oszt,Megafon,10147
1767688026844895,Zalaegerszeg Megyei Jogú Város,Zalaegerszegi Televízió és Rádió Kft,9037
110149601578231,GeriJoca,Megafon,7980
109637397268775,Nyugati Pályán,Splendidea Communications Kft,7892
102414628645144,Korondy Tamás,Megafon,7285
776079922494181,Apáti Bence hivatalos oldala,Megafon,5209
386132578063762,Balaicz Zoltán,Balaicz Zoltán,4944
543788999005363,ORIGO,Mediaworks Hungary Zrt.,3417
503614639975773,Trombitás Kristóf,Megafon,2349
248172631940,Mandiner,Mediaworks Hungary Zrt.,2301
191461774219575,hirado.hu,hirado.hu,2070
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,1730
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,1717
120370174702378,Magyarország Kormánya,Magyarország Kormánya,1450
108346693873484,Győrffy Balázs,Balazs Gyorffy,1424
594088897289853,Alapjogokért Központ,Alapjogokért Központ,1077
109414841321682,Magyar Falu Program,Magyar Falu Program,1052
509418276084719,Dömötör Csaba,Fidesz,990
1534911313439123,Ripost,Ripost,950
264517713636590,PestiSracok.hu,PestiSrácok.hu,948
118152054556475,Deák Dániel,Megafon,903
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,884
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,869
1455993417991883,Keresztes Csaba,Keresztes Csaba,854
2021019054887069,Szeretlek Zala,Genesis Médiacsoport Kft.,716
1624742971133297,Sanofi Magyarország,Sanofi-Aventis Magyarország Kereskedelmi és Szolgáltató Zrt.,705
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,679
193640214178356,Gyopáros Alpár,Gyopáros Alpár,559
115388925185513,Magyar Szocialista Párt,MSZP,539
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,499
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,495
1652741928333536,KPSVR,KPSVR Media,489
100299381703981,Ps TV,PestiSrácok.hu,447
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,438
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,394
178362315106,European Parliament,European Parliament,380
107898832590939,European Commission,European Commission,380
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,335
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,322
345496092135627,Hír TV,Mediaworks Hungary Zrt.,308
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,295
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,280
447204268797621,RTL.hu,RTL.HU,273
102426795954406,Nobilis Márton,Nobilis Márton,239
1425355697692924,Dr. Tóth Bertalan,Magyar Szocialista Párt,223
147547541961576,Council of the European Union,Council of the European Union,213
537817739693723,Brain Bar,Brain Bar,209
108248022589754,Bosch Magyarország,Bosch Magyarország,205
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,203
451844608304228,Metropol,Metropol,198
1215492498464496,Angyal Károly,Angyal Károly Tibor,195
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,193
876772425797119,Hölvényi György,Hölvényi György,190
113043410066839,Momentum Zala,Momentum Mozgalom,183
344967909393503,Nagy Bálint,Fidesz,179
267882727864,Kubatov Gábor,Fidesz,172
211156277497,WWF Hungary,WWF Hungary,165
520814838255629,Agapé Gyülekezetek Közössége,Agapé Gyülekezetek Közössége,165
851784814892644,Simicskó István,KDNP frakció,162
1722969024662464,Civil Összefogás Fórum,Civil Összefogás Fórum,160
393705001216934,Dudás Róbert,Jobbik Magyarországért Mozgalom,150
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,149
103478164920832,Rubicon Intézet,Rubicon Intézet,141
109400335280737,Dóka Milán,Milán Dóka,137
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,132
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,130
188002774639,Mesterházy Attila,Mesterházy Attila Csaba,130
445067412712417,Dr. Molnár Krisztián,Molnár Krisztián,129
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,124
221761091331222,Danube Institute,Danube Institute,112
