Page ID,Page name,Disclaimer,Amount spent (BSD)
244698512393492,Rise Bahamas,Rise Bahamas,224
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,193
1025152104235573,Team Cooper - Chester Cooper,Isaac Chester Cooper,≤100
110510071864172,"Deputy Prime Minister of The Bahamas, Chester Cooper","Deputy Prime Minister of The Bahamas, Chester Cooper",≤100
