Page ID,Page name,Disclaimer,Amount spent (AOA)
102988331717955,Partido Humanista de Angola,Partido Humanista de Angola,≤100
142682279138433,Gaspar Tchanja K.Chingando,Gaspar Tchanja K.Chingando,≤100
1623731087898826,"Tudilu Eventos,Royal & Petroleum",These ads ran without a disclaimer,≤100
256341811443198,Iurisbook,José Paulo Maiandi,≤100
