Page ID,Page name,Disclaimer,Amount spent (GBP)
7715002593,UNICEF UK,Unicef UK,4950
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),4553
102639461303190,Fair Pay For All,Fair Pay For All,4333
9250349228,Greenpeace UK,Greenpeace UK,3006
186622728032,RSPB,RSPB,2853
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,2842
106626487721376,Amazon Europe,Amazon Europe,2209
10677003998,Shelter,Shelter,1881
311627208673,WWF UK,WWF UK,1751
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1677
799576543492660,The Week Junior,The Week Junior,1288
569834799727730,National Grid UK,National Grid UK,1023
7043497714,Christian Aid,Christian Aid,962
8807334278,Conservatives,The Conservative Party,948
35671512696,World Animal Protection UK,World Animal Protection UK,929
45986010500,Barnardo's,Barnardo's,907
46074836918,The Trussell Trust,Trussell Trust,893
177855115588808,The Week UK,The Week UK,822
134668059889798,Mercy Mission World,Mercy Mission World,816
121936349543,World Vision UK,World Vision UK,757
88647694548,Northamptonshire Police,Northamptonshire Police,743
360132447199,Royal College of Nursing,Royal College of Nursing,725
167898406587045,Holiday Extras,Holiday Extras,682
101958682650112,ESG UK,Energy Saving Grants,669
200006375787,38 Degrees,38 Degrees,668
175338329150218,Help For Heroes,Help for Heroes,661
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,647
117476785190,Save the Children UK,Save the Children UK,627
34044296391,Surfers Against Sewage,Surfers Against Sewage,564
10114144851,NSPCC,NSPCC,552
220543443746,International Rescue Committee - UK,International Rescue Committee UK,530
54605029793,British Medical Association,British Medical Association,513
7527864602,WaterAid UK,WaterAid UK,511
105298484651843,SME Climate Hub,SME Climate Hub,493
308291623138631,Eco Footprint,Eco Footprint,489
127031794038958,Blue Marine Foundation,Blue Marine Foundation,486
1721275931466984,The Reclaim Party,The Reclaim Party,470
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),451
40409120801,Refugee Council,Refugee Council,413
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,402
23958741368,Southbank Centre,Southbank Centre,393
353224381469808,ifaw,IFAW,376
139695000173,Good Energy UK,Good Energy,366
59367068326,The Ramblers,The Ramblers,362
104255571968810,Save My Vape,Save My Vape,354
21242962092,ClientEarth,ClientEarth,343
32514078659,Liberty,Liberty,317
158077247591710,Refuge,Refuge,305
246872175166,Action Against Hunger UK,Action Against Hunger UK,295
9110034275,Marie Curie UK,Marie Curie UK,289
13047522725,Crimestoppers,Crimestoppers,286
274651352565844,Oltco Ltd,Oltco Ltd,282
195754307110390,Right To Life UK,Right To Life UK,277
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,274
112712550420527,Ekō UK,SumOfUs,267
1738524969810037,Mission India UK,Mission India UK,259
18168505158,The Woodland Trust,Woodland Trust,254
18933990398,Stonewall,Stonewall UK,254
1382543595173440,Humane Society International - UK,Humane Society International - UK,248
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,239
112712550420527,Ekō UK,Ekō,238
135602823147553,Heathrow Airport,Heathrow Airport Limited,238
25749647410,The Labour Party,The Labour Party,237
220513170893,Ripple Effect,Send a Cow,231
212038972186253,Transport for London,Transport for London,228
91897231853,HOPE not hate,HOPE not hate,222
116851005026898,London Gatwick,Gatwick Airport Ltd,215
47612991154,Dignity in Dying,Dignity in Dying,206
1046117708754519,Care4Calais,Care4Calais,203
