Page ID,Page name,Disclaimer,Amount spent (EUR)
134934386349,Amnesty International - Suomen osasto,Amnesty International - Suomen osasto,≤100
332170236842216,Vattenfall,Vattenfall Oy,≤100
271311152007,Plan International Suomi,Plan International Suomi,≤100
8252999126,Suomen UNICEF – UNICEF Finland,Suomen UNICEF – UNICEF Finland,≤100
229433767936563,Lääkärit Ilman Rajoja,Lääkärit Ilman Rajoja,≤100
259662177410754,Elisa,Elisa,≤100
545309265626080,Kela - Fpa,Kela - Fpa,≤100
212257028078,Toisenlainen Lahja,Toisenlainen Lahja,≤100
9227859351,Greenpeace Suomi,Greenpeace Suomi,≤100
80216536590,Kehityslehti,Ulkoministeriö,≤100
133067280099805,Baltic Sea Action Group,Baltic Sea Action Group,≤100
