Page ID,Page name,Disclaimer,Amount spent (CLP)
159639460764792,LATAM Airlines,LATAM Airlines,984833
19270352324,Universidad Andrés Bello,Universidad Andrés Bello,80460
105798328215264,Asistencia Familia,Asistencia Familia,48007
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,42294
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,37432
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,24605
228557190541436,BancoEstado,BancoEstado,22919
100632486305724,Pacto Niñez,Camilo Andrés Undurraga Pinto,21666
78239901502,Diario Financiero,Grupo DF,16897
860605540813125,BTG Pactual Chile,BTG Pactual Chile,15287
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,15139
10152723078,Alejandro Navarro,Alejandro Navarro,13578
108291914947259,Mi Derecho a Educar,Felipe Varela,10800
103527991214141,Cero DICOM,Cero Dicom,10700
120291311004969,yoanulo7demayo,These ads ran without a disclaimer,10425
191871627527097,INGENIERIAUDD,Ignacio Rivas Fernandez,9006
292561364107245,Centro de Estudios Publicos,These ads ran without a disclaimer,5856
101777549186318,convocacion,These ads ran without a disclaimer,5052
103030962615298,Chile YAAC,Chile YAAC,4140
101726669192958,nacionalidad_alemana_hoy_21,These ads ran without a disclaimer,3265
184559421980613,Vlado Mirosevic,Vlado Mirosevic Verdugo,3218
2535216276502759,Beeok,Beeok,3218
226593947367922,Cultiva,Cultiva,3055
111831181812892,Raimundo J. Palamara Stewart,Raimundo J. Palamara Stewart,2753
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,2538
107659082599076,Unegocios,These ads ran without a disclaimer,2414
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,2414
113540781539326,Workmed,Workmed,2353
106294378574590,Análisis con Patricio Altamirano,Pablo Ignacio Güiza Illanes,2193
107678795639792,Ernesto Antonio Vera Rodríguez,Ernesto Vera,2156
106458548157752,sylviacastroconcejala,Sylvia Ariela Del Transito Castro Gonzalez,2134
1491268871178504,Curacaví Digital,Leonel Armando Gatica Cardemil,2110
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,2027
1300835390069683,Don Maíz,These ads ran without a disclaimer,1973
411851492489649,Somos CMPC,CMPC,1682
393001710786253,Municipalidad de Coquimbo,These ads ran without a disclaimer,1609
710390285658166,Ximena Rincón,Ximena Rincón,1609
154785904692548,SalmonChile,SalmonChile,1609
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,1596
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,1588
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,1564
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,1330
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,1205
110951722267366,World Vision Chile,World Vision Chile,1195
106973842317140,Sophia Ribeiro,These ads ran without a disclaimer,964
454151188341151,Residencia Beit Israel,These ads ran without a disclaimer,808
103556252255949,Manuel Garcia,These ads ran without a disclaimer,805
242604915860706,Caja Los Andes,Caja Los Andes,805
208943275801211,Heritage Auctions Coins,These ads ran without a disclaimer,805
112872221753732,Sara Perez,These ads ran without a disclaimer,804
108291914947259,Mi Derecho a Educar,Mi Derecho a Educar,659
124109327256894,Dra. Ângela Pistão,These ads ran without a disclaimer,651
108520721594832,Es tu salud Chile,BFLOOW SPA,629
1566619386970328,Agrupación de victimas de violencia policial de Chile,Miguel Angel Fonseca Carrillo,622
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,359
128647447236348,ricardo rabanal bustos,Ricardo Ignacio Rabanal Bustos,119
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,≤100
173417548106840,Natalia Romero,Natalia Angelica Romero Talguia,≤100
100702245161627,Norma Córdova,Norma Córdova,≤100
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,≤100
107983511078102,Flor Weisse,Flor Isabel Weisse Novoa,≤100
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,≤100
102060127908718,jvalderramasa,These ads ran without a disclaimer,≤100
1157078510981546,Corporación Municipal Gabriel González Videla,Corporación Municipal Gabriel González Videla,≤100
350025708997760,Minera Vizcachitas,Minera Vizcachitas,≤100
107442595626184,Cumorah Bookstore,These ads ran without a disclaimer,≤100
211965552717397,María José Gatica Bertin,María José Gatica Bertin,≤100
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,≤100
727274947350582,Diario Tierramarillano,Diario Tierramarillano,≤100
124885510532901,Miguel Littin - Constituyente,Miguel Ernesto Littin Cucumides,≤100
1621023591454427,Sandro Puebla Veas,Sandro Antonio Puebla Veas,≤100
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,≤100
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,≤100
1482174305394430,el pupitre de Pilu,These ads ran without a disclaimer,≤100
111132794348779,That Happened,These ads ran without a disclaimer,≤100
140280689337896,Escuela de Posgrados en Comunicación - Universidad Austral,These ads ran without a disclaimer,≤100
111979235195228,TusPapers247.com,These ads ran without a disclaimer,≤100
1543353175947544,Tibidabo Ediciones,These ads ran without a disclaimer,≤100
