Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,952
116586928363474,Borgarleikhúsið,Borgarleikhúsið,538
573559522797177,Flokkur fólksins,Flokkur Fólksins,409
154893001218870,ADHD samtökin,ADHD samtökin,150
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,129
106979180938014,Samstöðin,Samstöðin ehf,127
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,102
102133046017049,Evrópuhreyfingin,Evrópuhreyfingin,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,≤100
626846780726124,Viðreisn,Viðreisn,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,≤100
