Page ID,Page name,Disclaimer,Amount spent (JMD)
105648402241230,Join the dots,These ads ran without a disclaimer,≤100
183757271681416,The Governor-General's Programme for Excellence - GGPE,These ads ran without a disclaimer,≤100
