Page ID,Page name,Disclaimer,Amount spent (JMD)
106371421638847,"Ministry of Infrastructure & Tourism, Anguilla",These ads ran without a disclaimer,154
804165119745401,NIDS Facts,These ads ran without a disclaimer,≤100
