Page ID,Page name,Disclaimer,Amount spent (JMD)
447831545247260,Audi Latinoamérica,These ads ran without a disclaimer,629
111530001158673,Dana Belle Hair,These ads ran without a disclaimer,154
435761629822155,Commonwealth Foundation,These ads ran without a disclaimer,≤100
179750076945536,Environmental Renewable Energy Proprietors,These ads ran without a disclaimer,≤100
