Page ID,Page name,Disclaimer,Amount spent (DKK)
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,4851
101875098313543,Andel,Andel,4319
65929129383,Røde Kors,Røde Kors,1404
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1344
12860228293,Politiken,Politiken,1025
26458152911,SOS Børnebyerne,SOS Børnebyerne,868
116269191760882,DSB,DSB,799
122074554119,EU Social,EU Social,687
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,595
63691965101,UNICEF Danmark,UNICEF Danmark,572
55365680705,Greenpeace Danmark,Greenpeace Danmark,537
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,525
105511328705392,HØRT,Børns Vilkår,503
250994288337708,Sex og Samfund,Sex og Samfund,487
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,451
154415494575789,IDA,IDA,450
320982581296484,TV 2 Play,TV 2 Danmark A/S,437
41459763029,Socialdemokratiet,Socialdemokratiet,402
671022293105597,Alex Vanopslagh,Alex Vanopslagh,371
59143726810,Psykiatrifonden,Psykiatrifonden,356
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,349
110321008383861,Red Barnets landsindsamling,Red Barnet,332
12787473132,Berlingske,Berlingske,317
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,317
145392175531068,JydskeVestkysten,JydskeVestkysten,316
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,300
132344416862423,FOA,FOA,290
304554445813,Videncentret Bolius,Videncentret Bolius,285
126543540781090,Ældre Sagen,Ældre Sagen,258
520449347983427,Dansk Folkeparti,Dansk Folkeparti,236
106242252762376,Fyens.dk,Fyens Stiftstidende,235
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,221
36664432940,Amnesty International Danmark,Amnesty International Danmark,190
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,189
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,188
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,188
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,173
243765466796,Vejle Kommune,Vejle Kommune,166
867877683280051,Weekendavisen,Weekendavisen,163
304554445813,Videncentret Bolius,Bolius,158
142831282424266,Åbent Landbrug,Landbrug & Fødevarer,157
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam Danmark,157
336333896418452,Assens Kommune,Assens Kommune,154
369336273158091,Land of Hope,Land of Hope,153
133707013355759,Danner,Danner,152
748887235210811,Obton Forvaltning A/S,Obton A/S,150
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,150
102154048301476,Lederstof.dk,Lederne,148
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,132
181330585392156,Skattestyrelsen,Skattestyrelsen,119
104414898912918,GOTO Sønderborg,GOTO Sønderborg,113
459641371068935,Forenet Kredit,Forenet Kredit,112
182121298931589,Odense Kommune,Odense Kommune,112
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
246977185497434,Plastic Change,Plastic Change,≤100
808135809280401,historiskerejser.dk,Historiske Rejser ApS,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
