Page ID,Page name,Disclaimer,Amount spent (ILS)
1269471203159557,JISS - Jerusalem Institute for Strategy and Security,JISS - Jerusalem Institute for Strategy and Security,≤100
615531405455497,הדר לביא,Hadar Lavi,≤100
389004391219079,אלון דוידי - Alon Davidi,עיריית שדרות,≤100
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,≤100
126099790738165,אנימלס,אנימלס,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
489585357777964,"המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל","המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל",≤100
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,≤100
110821828384455,Golobev Albert,Waleed Kablan,≤100
501512673192146,Авигдор Либерман,ישראל ביתנו,≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
