Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,2136835
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,1037906
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,465756
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,325230
101171689515424,Pasha Ismaya Sukardi - fanpage,Pasha Ismaya Sukardi,158786
117935907895698,Tidak resmi: inilahcom,Inilahcom,135959
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,122586
197545083607941,Harian Kompas,Harian Kompas,98865
101285652874555,Zahni Hafizh Atsari,Partai Solidaritas Indonesia,85700
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,68022
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",64835
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,60274
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,57369
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,47907
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,43588
695424653897661,Satia Chandra Wiguna,Partai Solidaritas Indonesia,40949
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,35177
1597295260297184,"Kawasaki Heavy Industries, Ltd.",These ads ran without a disclaimer,29607
106662402320800,Rakyat Beropini,Rakyat Beropini,25447
110750361762052,Pikiran Rakyat,Pikiran Rakyat,24476
101428652793656,Readktif,Aditia Ramdani,22182
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,21045
106883058905796,Tanda Seru,Aditia Ramdani,20819
102305531653467,Suara Perjuangan,Suara Perjuangan,20817
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,20187
101801699177654,Muhamad Sodikin,Saepujaman,18816
108346091544917,Katalis IA,IA-CEPA ECP Katalis,16206
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,15362
488965394532508,CRI日本語,These ads ran without a disclaimer,15260
102273039070802,Info Terkini,Muhammad Miftakhunnaim,13825
104054595928021,Bakti Untuk Rakyat,Fahmi Husaini Sanum,13423
882638978454921,Raja Juli Antoni,Raja Juli Antoni,12347
173776079818775,Saiful Mujani,Saidiman,12097
104032325847857,Wanita Idaman,These ads ran without a disclaimer,9391
108156498584853,Tetap Puan,Marabunta Family Cyber,7264
768187943579533,KORMI Provinsi Jawa Barat,These ads ran without a disclaimer,6573
1661918984048732,Rumah Kelor,These ads ran without a disclaimer,5939
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,5377
104427162506872,Fakta Anies,Fakta Anies,4900
103089332689511,BRANI-Barisan Airlangga Untuk Indonesia,Robby Binur,4254
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,3951
109326160749798,Hamdan Fuadi Urang Gambut,Hamdan Fuadi,3843
312490859193724,mensbatik,Bayu Setayudha,2989
112417251582480,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,2564
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,2424
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,2320
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,2237
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,2146
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,2140
102332655592625,BidikNews24.com,BidikNews24.com,1973
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,1962
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,1247
107241861191421,Ilmu Tambang,Ilmu Tambang,803
101355948222111,Golkar Indonesia,Golkar Indonesia,191
493521970720604,Civil Aviation Authority of Singapore,These ads ran without a disclaimer,≤100
108572101523372,灣傳媒,These ads ran without a disclaimer,≤100
106543767709864,Hear My Voice- Women's Network,These ads ran without a disclaimer,≤100
139577716095155,Newcastle University,These ads ran without a disclaimer,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
