Page ID,Page name,Disclaimer,Amount spent (VND)
105899765783316,Đơn nguyên Mắt - Bệnh viện đa khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,148725
116526318036371,Khám sức khỏe & tầm soát ung thư - Bệnh viện đa khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,129807
112611731763046,Bệnh Viện Đa Khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,85956
109667435240948,,These ads ran without a disclaimer,10950
109850575214128,Trang Sức Khỏe,These ads ran without a disclaimer,4657
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,3998
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,2526
111831663772285,BOMvn,BOMvn,1581
919479674872321,Báo Nghệ An,Báo Nghệ An,948
654095561592004,VyVy,These ads ran without a disclaimer,551
105845511087981,TRUYỀN HÌNH AN VIÊN,These ads ran without a disclaimer,107
107549978768704,Chiến thần Review,These ads ran without a disclaimer,≤100
