Page ID,Page name,Disclaimer,Amount spent (SLL)
342842632993249,NURP ROAD to 2023,These ads ran without a disclaimer,20000
1039675682714205,스브스뉴스,These ads ran without a disclaimer,≤100
101025199482417,Kesha Keelightful Washington,These ads ran without a disclaimer,≤100
