Page ID,Page name,Disclaimer,Amount spent (HTG)
94005676787,Hitachi Vantara,These ads ran without a disclaimer,5954
101335125357095,Czapp,These ads ran without a disclaimer,≤100
105827774238496,luanagoesperes,These ads ran without a disclaimer,≤100
