Page ID,Page name,Disclaimer,Amount spent (USD)
1617675735213228,Barthelemy DIAS,Barthelemy DIAS,≤100
101576436228266,Ndongo2024,Ndongo2024,≤100
635754339866216,Ministère de l'Eau et de l'Assainissement,Ministère de l'Eau et de l'Assainissement,≤100
107083552440896,ANSTS - Académie Nationale des Sciences et Techniques du Sénégal,These ads ran without a disclaimer,≤100
110899581233381,Mamadou Aw,These ads ran without a disclaimer,≤100
107237535665878,Kissaye Mbodji,These ads ran without a disclaimer,≤100
1776798785880966,ABOU  SECK Officiel,These ads ran without a disclaimer,≤100
1495287077369181,"Killé Sakho, Maire de Diawara","Killé Sakho, Maire de Diawara",≤100
169799706487474,CGTN Français,These ads ran without a disclaimer,≤100
1996858746995628,Allentown NAACP,These ads ran without a disclaimer,≤100
103499856001323,LE Kaolackois,These ads ran without a disclaimer,≤100
100136869328198,Hyosung Worldwide,These ads ran without a disclaimer,≤100
