Page ID,Page name,Disclaimer,Amount spent (AOA)
107774402707635,Wuhan University,These ads ran without a disclaimer,≤100
103535548573473,MS Comércio,MS Comércio,≤100
107801918890922,Masfamu Angola,Masfamu Angola,≤100
