Page ID,Page name,Disclaimer,Amount spent (SAR)
103861869303916,fatmah_resine,These ads ran without a disclaimer,≤100
302414703230274,Dr. MH. Jawahirullah,These ads ran without a disclaimer,≤100
107213499059471,eastern_seagull,These ads ran without a disclaimer,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
106875275519862,Morocco AM 2023,These ads ran without a disclaimer,≤100
109953788798467,ghassanhajjaj,These ads ran without a disclaimer,≤100
156850176567,المجلة,These ads ran without a disclaimer,≤100
117100911435271,Canada Online Visa Apply 2,These ads ran without a disclaimer,≤100
