Page ID,Page name,Disclaimer,Amount spent (HUF)
543788999005363,ORIGO,Mediaworks Hungary Zrt.,49951
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,36113
122074554119,EU Social,EU Social,25164
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,24260
248172631940,Mandiner,Mediaworks Hungary Zrt.,24070
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,22673
1534911313439123,Ripost,Ripost,22567
191461774219575,hirado.hu,hirado.hu,17493
123910440019,Renew Europe,Renew Europe Group,15074
537817739693723,Brain Bar,Brain Bar,14352
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,13569
178362315106,European Parliament,European Parliament,13104
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,10362
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,9099
109414841321682,Magyar Falu Program,Miniszterelnökség,8937
76748198685,Budapest Pride,Budapest Pride,7560
264517713636590,PestiSracok.hu,PestiSrácok.hu,7544
105140281027554,Hírnyolc,Hírnyolc,7508
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,7319
134352786582079,LMP Dél-Buda,LMP - Magyarország Zöld Pártja,6931
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,6516
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,6429
594088897289853,Alapjogokért Központ,Alapjogokért Központ,5270
1265353903615539,Oeconomus,Oeconomus,4873
451844608304228,Metropol,Metropol,4703
583209922360227,Városmajori Szabadtéri Színpad,Városmajori Szabadtéri Színpad,4518
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,4511
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,4509
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs Szemere és Ganztelep,4272
260927000625137,VARJU László Újpest-Angyalföld,VARJU László Újpest-Angyalföld,4232
345496092135627,Hír TV,Mediaworks Hungary Zrt.,3918
131283758531,HVG,HVG Kiadó ZRt.,3889
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,3690
108995848702971,Frankó,Mondjuk a frankót,3518
267674610816415,Dóczi Péter,Alternatíva párt,3506
1750464258310515,Dukán András Ferenc,Momentum Mozgalom,3441
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,3213
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,3154
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,3142
851784814892644,Simicskó István,KDNP frakció,2905
162344823835042,atlatszo.hu,atlatszo.hu,2812
447204268797621,RTL.hu,RTL.HU,2727
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,2673
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,2597
108248022589754,Bosch Magyarország,Bosch Magyarország,2394
887921287887805,Király Nóra,Király Nóra,2318
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,2123
423317774385144,Magyar Demokrata hetilap,Demokrata,2062
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,2005
108346693873484,Győrffy Balázs,Győrffy Balázs,1999
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,1908
375322246241286,Orosz Anna,Momentum Mozgalom,1863
126893087354793,Európai Parlament,Európai Parlament,1840
148568395195268,DemNet,DemNet,1751
230696194267327,Kétfarkú Kutya Népfőiskola,Magyar Kétfarkú Kutya Párt,1644
128884360624104,Bóna Zoltán,Bóna Zoltán,1626
146599018696771,NATO,NATO,1547
112694594992064,Mehr Licht,Mehr Licht,1496
125526380986153,MKKP Budapest,Magyar Kétfarkú Kutya Párt,1468
197203437879379,Szaniszló Sándor,Pestszentlőrinc-Pestszentimre polgármestere,1401
1926735160968885,Válasz Online,Válasz Online,1340
1215492498464496,Angyal Károly,Angyal Károly,1315
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,1310
105774734948091,Hungarian Conservative,Hungarian Conservative,1275
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,1229
111499348516449,Fülöp Zsolt - Szentendre polgármestere,Szentendre Város Önkormányzat,1215
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,1212
267882727864,Kubatov Gábor,Fidesz,1198
113375923695023,Fidesz Budapest,Fidesz Budapest,1178
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,1153
451130732324331,Ficsak Alapítvány 11. kerület,FICSAK Budapest 11 Alapítvány,1116
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,1060
101866761388852,Szalay Kornél Géza,Szalay Kornél Géza,1051
274886867487,Origo Tudomány,Mediaworks Hungary Zrt.,1042
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,1036
115388925185513,Magyar Szocialista Párt,MSZP,1035
200602616651296,Nézőpont,Nézőpont,1017
318239484894380,érdioldal.hu,erdioldal.hu,994
788960034452071,Potápi Árpád János,Potápi Árpád János,993
778538352344518,Hollik István,Fidesz,975
142116653162328,Márki-Zay Péter,Márki-Zay Péter,972
103607814480517,Kovács Alex Gábor,Kovács Alex Gábor,969
116831474649901,Káli Fecske,These ads ran without a disclaimer,948
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,934
191946490841225,Dúró Dóra,Dúró Dóra,823
104713558981109,Elekes Tamás,Elekes Tamás,822
108321735570338,Védd A Tényeket,Zachor Alapítvány,821
109306435499597,Szabad Vonalzó,Humán Platform,817
105426960813144,Gergely Bálint,Momentum Mozgalom,817
408924035951553,Körforrás,Körforrás,772
388662361936887,Pál Norbert,Pál Norbert,759
100609808517630,Drogkutató Intézet,Drogkutató Intézet Nonprofit Korlátolt Felelősségű Társaság,740
108689155582065,Óbuda Index,Óbuda Index,728
104895780854714,Kovács Dávid Attila,Kovács Dávid Attila,721
206829842043,Rétvári Bence,Rétvári Bence,690
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,670
211156277497,WWF Hungary,WWF Hungary,584
145368549429410,Földesi Gyula hivatalos oldala,Fidesz Pesterzsébet,579
344902188590,Joint Venture Szövetség,Lime Creative kft.,542
106780639081845,Huber András,Huber András,540
113183730045421,Momentum Klímakörök,Momentum Mozgalom,514
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",501
375972093010817,Turgonyi Dániel,Turgonyi Dániel,495
1499582216806964,Kreitler-Sas Máté,Kreitler-Sas Máté,489
102426795954406,Nobilis Márton,Nobilis Márton,488
1408906262689093,Nyitrai Zsolt,Fidesz,485
197850567575171,Mi Hazánk - Újbuda,Mi Hazánk Mozgalom,459
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,455
293410494975,Republikon Intézet,Republikon Intézet,453
1869511526651884,Zsigmond Barna Pál,Fidesz,448
109983377136210,Polgári Magyarországért Alapítvány,Polgári Magyarországért Alapítvány,448
193702058028595,Lázár János,Lázár János hivatalos oldala,434
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,406
110492499001,Labrisz Leszbikus Egyesület,Labrisz Leszbikus Egyesület,397
1065713933504228,Új Egyenlőség,Új Egyenlőség,392
728260423984010,Böröcz László,Böröcz László,388
1087491177963859,EU vs Disinformation,These ads ran without a disclaimer,387
1421142201482838,Németh Szilárd,Fidesz,353
1944720419101498,Dr. Lévai István Zoltán,Fidesz,342
102203505677256,Fenntartható Városok,Fenntartható Közösségek Központja Kft.,336
142040742531064,Tudatos Vásárlók Egyesülete,Tudatos Vásárlók Egyesülete,311
102401058671244,Készpénzmentes Zóna,Uniomedia Kommunikációs Ügynökség Zártkörűen Működő Részvénytársaság,303
120800934626447,United Way Magyarország,United Way Magyarország,303
110159697991010,Paládi Máté,Paládi Máté,292
159889247536834,Hírstart,Central Médiacsoport Zrt.,281
