Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,4360244
23383061178,Prabowo Subianto,indonesia Adil makmur,2438760
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,893733
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,746068
106397652451725,Barisan Biru Langit,Barisan Biru Langit,523568
100649018546817,GanjarFans,GanjarFans,470964
111864151754055,Esensi TV,Esensi Tv,270966
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,270668
292939164731691,Relawan Herviano,Relawan Herviano,267544
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,210877
102656349157647,Tugimanisme,Tugimanisme,176061
197545083607941,Harian Kompas,Harian Kompas,152262
108132042285089,Erwin Aksa,Yayasan Golkar Institute,143175
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,142999
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,120243
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,109050
104217932476562,Ali Badrudin,Ali Badrudin,99429
111805655036485,Humas DPRD Pati,Humas DPRD Pati,96294
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso","Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",85714
39253583478,PDI Perjuangan,PDI Perjuangan,84158
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,82817
104830667806476,Melihat Indonesia,Melihat Indonesia,77247
1494458037342324,Prabowo Menyapa,Prabowo Menyapa,58689
102981496004696,Sedulur Nafa Urbach,Sedulur Nafa Urbach,58420
112121101796090,Opini 2024,Opini 2024,57058
120153057653803,Indonesia Bersatu,Indonesia Bersatu,54286
110438625290456,Benteng Perkasa,Benteng Perkasa,52716
105123962663992,Muhammad Haidar Zaqi Umar,Muhammad Haidar Zaqi Umar,51178
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,41968
572779142753263,Freeport Indonesia,Freeport Indonesia,40013
111695131901142,Bakti-ne Mas Chandra,Bakti-ne Mas Chandra,36297
106690092440342,Pemilu KIT,PEMILU KIT,35873
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,34536
104953822603556,Mas Irsad 2024,Mas Irsad 2024,34018
197930674140927,Gerindra Jawa Tengah,Gerindra Jawa Tengah,33596
108156498584853,Tetap Puan,Marabunta Family Cyber,32993
102065762762655,Prajurit Merah Putih,Prajurit Merah Putih,28839
113908645002826,Suara Tak Terdengar,Suara Tak Terdengar,27382
119875381042949,Ketok Palu,Ketok Palu,26767
101892459525100,Jejak Kaki Garuda,Jejak Kaki Garuda,25899
349963858704476,Komit Digital,Komit Digital,24606
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,24026
102213799392946,Nuansa 2024,Nuansa 2024,24023
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,23828
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,23724
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,23381
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,23325
576543169207707,"Lingga Permesti, S.KPm","Lingga Permesti, S.KPm",22897
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,20666
104427162506872,Fakta Anies,Fakta Anies,20148
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,20050
110094970475583,Yayasan Ada Orang Baik,Yayasan Ada Orang Baik,17595
101228692503239,Opini Publik,Opini Publik,17255
110294151987732,Head Politika,Head Politika,15745
615040838898606,Angry Birds Dream Blast,These ads ran without a disclaimer,15065
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,13882
102273039070802,Info Terkini,Info Terkini,11552
110750361762052,Pikiran Rakyat,Pikiran Rakyat,11547
104929805795029,baja ringan dan plapon pvc,These ads ran without a disclaimer,10748
112931408360736,Safer Internet Lab,Safer Internet Lab,10394
105523409172833,Kicauan Garuda,Kicauan Garuda,9651
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,8939
107241861191421,Ilmu Tambang,Ilmu Tambang,8889
103330282779367,Dua Digits Creative,Dua Digits Creative,8871
109455838815878,Moveprenuere,Moveprenuere,7546
306213619526427,Jusuf Kalla Fans Club,Jusuf Kalla Fans Club,7240
103581752405141,Sobar Harahap,Sobar Harahap,6997
164909433966316,Suara Anies,Suara Anies,5262
106004407402000,Cakap Politik,Cakap Politik,5156
109482038873245,Digital Marketing Politik ID,Konsultandm.com,4881
110368964786452,Kemajuan Bersama,Kemajuan Bersama,4739
102497641558430,Indonesia Tolak HOAX,Indonesia Tolak HOAX,4504
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,4128
101076948451651,Masa Depan Kita,Masa Depan Kita,4118
108695584343029,Baik Untuk Kita,Baik Untuk Kita,3974
255601878216867,Komisaris Politik,Komisaris Politik,3944
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,3792
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,3735
108511588277325,Galeria Konveksi,Galeria Konveksi,3730
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,3707
100359258525418,Pemulihan Lebih Baik,Pemulihan Lebih Baik,3643
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,3479
101442143039076,PatriotParty Site,Skylabs Indonesia,3357
107563341482947,MazDjo Pray,These ads ran without a disclaimer,3355
147555216186069,Christina Aryani,Christina Aryani Foundation,3351
104307408946684,心灵智慧,These ads ran without a disclaimer,3229
106894958316644,Relawan sintawati,Relawan sintawati,3175
101804639078770,Unboxing Anies,Unboxing Anies,3172
110100218339060,Wahai Ibu Pertiwi,Wahai Ibu Pertiwi,3136
108571334357297,Melangkah Lebih Baik,Melangkah Lebih Baik,2918
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,2714
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,2458
102626198026698,Rika Sudjiman,Ganjar Nusantara Indonesia,2336
112031464483846,Speaking Partner Kampung Inggris,These ads ran without a disclaimer,2254
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,2226
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,2181
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,2180
115816131581858,Home Racik Digital,Home Racik Creative,2138
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,2132
202555993805088,Caption,Ganjar Nusantara Indonesia,2090
