Page ID,Page name,Disclaimer,Amount spent (NZD)
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
120703687692577,Mining Means Progress,Straterra Limited,≤100
116362033529,Amnesty International Aotearoa New Zealand,Amnesty International Aotearoa New Zealand,≤100
183355881680015,New Zealand National Party,New Zealand National Party,≤100
10779081371,Green Party of Aotearoa New Zealand,Green Party of Aotearoa New Zealand,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
1244770205593069,Matt King Northland,DemocracyNZ,≤100
23625700722,Oxfam,Oxfam Aotearoa,≤100
196967540964595,Mindful Money,Mindful Money,≤100
102500959802535,World Vision New Zealand,World Vision New Zealand,≤100
105534772373969,NZ News Essentials,NZ News Essentials,≤100
111821841973226,We Belong Aotearoa,We Belong Aotearoa,≤100
133987533297974,Metro Magazine NZ,Metro Magazine,≤100
206932501046,Habitat for Humanity New Zealand,Habitat for Humanity New Zealand,≤100
1846207688941551,Ministry for the Environment,Ministry for the Environment,≤100
104441772437790,Eyesonnz,Eyesonnz,≤100
689146908145006,Free Speech Union,Free Speech Union,≤100
11870725774,Greenpeace Aotearoa,Greenpeace NZ,≤100
