Page ID,Page name,Disclaimer,Amount spent (IDR)
144214102401186,Maman Abdurrahman,Maman Abdurrahman,888065
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,799837
23383061178,Prabowo Subianto,indonesia Adil makmur,328114
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,260852
92828041744,Sandiaga Salahuddin Uno,Sandiaga Salahuddin Uno,221014
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,159084
417497171919243,Pesona Indonesia,Pesona Indonesia,109351
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,75843
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,52759
105818752347206,Teman Airlangga Hartarto,Teman Airlangga Hartarto,35843
103817945830465,Sobat Dito,Sobat Dito,35200
108594254115742,Muhammad Alif Ananda,Muhammad Alif Ananda,27765
107451398732660,Teman Dito,Teman Dito,24401
102678851374882,Family Rental & Taksi,These ads ran without a disclaimer,22488
1903557846575402,"Dominikus Okbertus Srikujam, S.Sos,M.Sos",Dominikus Okbertus Srikujam,18945
105940845096956,Borneo Digital Plus,Borneo Digital Plus,17779
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,16171
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,15843
111864151754055,Esensi TV,Esensi Tv,15517
882638978454921,Raja Juli Antoni,Raja Juli Antoni,12151
197545083607941,Harian Kompas,Harian Kompas,11060
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,10286
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,6848
100219608332683,아모레퍼시픽 Amorepacific,These ads ran without a disclaimer,6659
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,5579
103013484811323,Jangan Lupa Sejarah,John Kamnahas,5454
113573424921049,Kokok Dirgantoro,Partai Solidaritas Indonesia,5141
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,4943
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,4470
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,2214
106369021821580,Partai Buruh,Partai Buruh,2066
101034382908297,Pradita.Info,These ads ran without a disclaimer,2042
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,1975
173996829810061,Ryan Fahrichsan Kono,"Ryan Fahrichsan Kono, B.Com",1820
173776079818775,Saiful Mujani,Saidiman,1699
102273039070802,Info Terkini,Muhammad Miftakhunnaim,1566
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,1548
335546226915564,Generasi Melek Politik,Generasi Melek Politik,1415
198636863575407,"Uki Kifli, M.A.",Uki Kifli,1159
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,1150
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,1123
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,862
110952238516382,Kiki Daliyo,Dwi Wantoro,852
101338198587608,Indonesia Luar Biasa,Bayu Wicaksono,753
105308715676825,Filosofi Indonesia,Bayu Wicaksono,745
211489955729025,KompasData,Harian Kompas (PT Kompas Media Nusantara),736
104799384898162,Indonesia Berkabar,Bayu Wicaksono,730
101403669397488,Nikmatul Sugiyarto,Ganjar Nusantara Indonesia,715
114460673670696,Pati Raya ID,Bayu Wicaksono,702
202555993805088,Caption,Bayu Wicaksono,692
112121101796090,Opini 2024,Juniar Dwi Harianto,678
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,675
113058461386521,Mercusuar Indonesia,Bayu Wicaksono,653
108676115131939,Nusantara Cerdas,Bayu Wicaksono,638
108346091544917,Katalis IA,IA-CEPA ECP Katalis,598
102114435036822,Filosofi Jatim,Dwi Wantoro,523
40747989917,WALHI,These ads ran without a disclaimer,517
106920001531083,Filosofi Jateng,Bayu Wicaksono,441
105313791512717,Jateng Sentris,Bayu Wicaksono,435
111261231404843,Mileanies - Relawan Milenial Anies Baswedan,Asri Tadda,426
104563194242253,Enjoy Jateng,Bayu Wicaksono,411
104533848318771,Pemalang Today,Bayu Wicaksono,405
110037828037739,Jateng Pedia,Bayu Wicaksono,405
273454719936085,"Yohanis Fransiskus Lema, S.IP, M.Si","Yohanis Fransiskus Lema, S.IP, M.Si",378
435622873710513,univ.karyadarmakpg,These ads ran without a disclaimer,332
101041975397915,Indonesia Satu,Bayu Wicaksono,289
107106775193019,Creativefitri,These ads ran without a disclaimer,247
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,211
102114435036822,Filosofi Jatim,Bayu Wicaksono,209
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,201
102176125918052,Sahabat Jane,Sahabat Jane,196
108401655217559,Layanan Kemanusiaan DPP  Partai Gerindra,Layanan Kemanusiaan DPP  Partai Gerindra,168
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,158
2089209467825385,Arie Septia Adinata,These ads ran without a disclaimer,137
100153073030007,pdiperjuangan.manado,These ads ran without a disclaimer,≤100
