Page ID,Page name,Disclaimer,Amount spent (JMD)
447831545247260,Audi Latinoamérica,These ads ran without a disclaimer,≤100
184998332872,Fusion,These ads ran without a disclaimer,≤100
105401362444586,America First News,These ads ran without a disclaimer,≤100
