Page ID,Page name,Disclaimer,Amount spent (COP)
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,4800648
1115184931884092,Albert Corredor,Albert Corredor,1459018
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,1041318
338089203596822,Santinarvaezl,Santiago Narváez Lombana,459315
359061304951539,David Ruiz,David Gomez Ruiz,455466
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,379292
414076942012822,Institución Universitaria Pascual Bravo,Institución Universitaria Pascual Bravo,369637
103754197881668,Esteban Restrepo,Esteban Restrepo,360914
182717535811515,Esto es Colombia papá.,Esto es Colombia papá.,319361
61298420594,Eugenio Prieto Soto,Eugenio Prieto Soto,197381
236115666578709,INDER Alcaldía de Medellín,INDER Alcaldía de Medellín,176120
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,166493
111009515199981,Juan Fernando Alvarez Méndez,Juan Fernando Alvarez Méndez,146860
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,145902
341743792688909,Centro de Ciencia y Tecnología de Antioquia,Centro de Ciencia y Tecnología de Antioquia,129209
1649204585296525,Juan David Valderrama,Juan David Valderrama,120375
192669784168,Concejo de Medellín,Concejo de Medellín,116378
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,112145
162949777243451,Andrés Julián,Andrés Julián Rendon,104200
906104439492802,Daniel Duque Velásquez.,Daniel Duque Velásquez.,100775
104969865721375,Profes.movimientociudadano,Profes.movimientociudadano,95768
112602178102955,Victor Angulo,Victor Angulo,91601
179668218725736,Lina García Gañan,Lina Garcia Gañan,67866
504307236411761,Lucas Cañas,Lucas Cañas,59589
509529099396147,Héctor Rangel,Héctor Rangel,56061
305443930185737,Juan Pérez,Juan Pérez,49082
159326370815397,Alcaldía de Itagüí,Alcaldía de Itagüí,48772
1648414861893438,Carlos Diago Alzate,Carlos Diago Alzate,46182
642780166056166,Daniel Galeano,Daniel Galeano,45399
100475532513857,Cristian Halaby,Cristian Halaby,44452
153803541354412,Unibán Fundación,Unibán Fundación,27662
258948700872338,Isvimed Alcaldía de Medellín,Eikon Digital S.A.S.,26637
101391859627743,Colombia sin miedo,Colombia sin miedo,24456
102766378177231,Yamid López,Yamid López,23644
835710939898329,Paulina Aguinaga,Paulina Aguinaga,23455
104877584199624,Profe Piolo,These ads ran without a disclaimer,22216
251292808253299,Canadian College,Canadian College,22198
969143216462972,Felipe Cañizalez,Felipe Cañizalez,21642
115683354847828,Mariana Benincore Comunicación Política,Mariana Benincore Comunicación Política,20692
2369166386675873,Mauricio Presente,Mauricio Rendón,18016
416201871913815,Adolfo Romero,Adolfo Romero,17116
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,17068
749177381856407,Camilo Calle,Camilo Calle,15866
798693113546898,Federico Gómez,These ads ran without a disclaimer,14836
111024427285300,Fabio Leon Quintero,Fabio Leon Quintero,14214
266563730155332,Juan Diego Gomez Jimenez,THE HACKERS COMPANY,13537
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,13438
482002058626250,Surany Arboleda Arias,Surany Arboleda Arias,11465
103814531988177,Daniel Vergara,Daniel Vergara,9755
744681402298932,Nataly Vélez,Nataly Vélez,9749
1448426092057311,El PIBE Sabaneta Concejal,El PIBE Sabaneta Concejal,9667
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,8442
113142865041020,Eliana María Jaramillo Rodríguez,Eliana María Jaramillo Rodríguez,8301
818873838495671,Juliana Sepúlveda,Juliana Sepúlveda,8298
100319211712051,Walter Salas,Walter Salas,7798
629265973883892,Alcaldía de La Estrella,Alcaldía de La Estrella,7732
100523415826945,Rodrigo,These ads ran without a disclaimer,7604
103723022353836,Secretaría de Turismo de Antioquia,Secretaría de Turismo Antioquia,7328
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,7020
111200440237640,Son Datos Y Hay Que Darlos,Phyx S.AS,4853
358585651153711,Islabela,Islabela,4816
115568121434539,Natalia Osorio,Natalia Osorio,4614
115616384810304,Primero Donmatías,Primero Donmatías,4007
118514924593739,Tanque Seco,Tanque seco,3765
108637132149790,Jaime Antonio Villa,Jaime Antonio Villa,3600
102143071616787,Goberna Colombia,Goberna,3561
1558890617699891,AD Consultores,AD Consultores,3192
2200372883513792,Daniel Mendoza Zapata,Daniel Mendoza Zapata,2895
1400280116941194,Fabian Diaz,Fabian Diaz,2755
105187722443106,cristianvargasupegui,These ads ran without a disclaimer,2729
224169580962812,Alcaldía de Bello,Alcaldía de Bello,2703
733531903427300,DaviPlata,These ads ran without a disclaimer,2499
105838268602868,María Doris Camacho,María Doris Camacho,2493
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,2451
104002306051895,Colombia Hoy,Colombia hoy,2108
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,1988
2197264973818781,Alcalde Jicly Mutis Isaza,Alcalde Jicly Mutis Isaza,1798
101642839569704,Javier Marulanda,Dr Javier Marulanda,1789
155933364485285,Revista El Congreso Siglo XXI,Revista El Congreso Siglo XXI,1736
101040961815188,Santander Se Conecta,Santander Se Conecta,1606
1529335724037224,Aeropuerto del Café,INTUAL,1524
116957005042206,Treintayseis,These ads ran without a disclaimer,1421
143677842632724,Alejandro Fúneme,Alejandro Fúneme,1332
108334851544635,Juancho Muñoz,These ads ran without a disclaimer,1224
194971430602434,Alcaldía Mayor de Tunja,Alcaldía Mayor de Tunja,1113
1663401877211989,Jaime Andrés Pérez Cotrino,Jaime Andrés Pérez Cotrino,1048
