Page ID,Page name,Disclaimer,Amount spent (NIO)
103389318864681,Mamãe da Ayla,These ads ran without a disclaimer,≤100
197184453658823,Mujer Verso a Verso,These ads ran without a disclaimer,≤100
104458994617452,Claypots we are,These ads ran without a disclaimer,≤100
