Page ID,Page name,Disclaimer,Amount spent (DKK)
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1155
59143726810,Psykiatrifonden,Psykiatrifonden,684
250994288337708,Sex og Samfund,Sex og Samfund,681
65929129383,Røde Kors,Røde Kors,566
67571270393,Red Barnet,Red Barnet,525
399210657232918,PlanBørnefonden,PlanBørnefonden,504
111064405631701,nemlig.com,nemlig.com,408
123653695693986,Motatos Danmark,Motatos,366
106468772046278,Project Greensand,Project Greensand,281
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,247
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,244
748887235210811,Obton Forvaltning A/S,Obton A/S,229
159000594147871,Mary Fonden,Mary Fonden,219
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,194
26458152911,SOS Børnebyerne,SOS Børnebyerne,189
342716189117135,Sparekassen Danmark,Sparekassen Danmark,189
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,168
106185013241,GirlTalk,GirlTalk.dk,161
12787473132,Berlingske,Berlingske,154
304554445813,Videncentret Bolius,Videncentret Bolius,149
12860228293,Politiken,Politiken,147
102154048301476,Lederstof.dk,Lederne,134
17428770950,RÆSON,Clement Kjersgaard,126
63691965101,UNICEF Danmark,UNICEF Danmark,117
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,117
676061179094769,Alternativet,Alternativet,115
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,111
125934997444897,SuperBrugsen,Coop,109
126543540781090,Ældre Sagen,Ældre Sagen,101
12390252419,Region Nordjylland,Region Nordjylland,≤100
161708011540,Mads Duedahl,Venstre i Nordjylland,≤100
304554445813,Videncentret Bolius,Bolius,≤100
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100
66328502645,Dagbladet Information,Dagbladet Information,≤100
133707013355759,Danner,Danner,≤100
