Page ID,Page name,Disclaimer,Amount spent (ARS)
442055025816040,Guillermo Carmona,Guillermo Carmona,154528
118988877832935,Esteban Allasino,Esteban Allasino,107027
109586108797973,Futuro Argentino,Futuro Argentino,58475
138240873247312,Gabriel Pradines,Gabriel Pradines,46155
103763616021568,Fabián Oso Tello,Fabian Tello,33324
836721716420200,Lautaro Jimenez,Frente de Izquierda,31268
746371012137672,Adriana Cano,Adriana Cano,28276
1828211714070094,Víctor da Vila,Partido Obrero,28144
115696338201671,Informando Mendoza,Informando Mendoza,27450
112551795187704,Votemos Bien,Votemos Bien,24903
414599496047268,Omar Parisi,Elegí Mendoza,23008
716395405117138,Noelia Barbeito,Frente de Izquierda,20479
192108560832888,Luis Petri,Luis Petri,19158
282761995182481,MST Mendoza,MST Movimiento Socialista de los Trabajadores,18726
90680883335,Ciudadano News,Inversora Corporativa S.A,16211
1513606025317399,Natalio Mema,Natalio Mema,15932
192108560832888,Luis Petri,Mendocinos por el futuro,15329
117743657980512,Oscar Bonnardel Intendente,Oscar Bonnardel,15255
1549511365261275,Omar De Marchi,La Unión Mendocina,12075
114136308344259,La Unión Mendocina Ciudad,La Unión Mendocina,11412
477463972361734,Rafa Moyano,Rafael Moyano,10832
103297745729543,Jorge Pérez,Jorge Perez,9608
167519269988358,Lucas Ilardo Suriani,Elegí Mendoza,9140
90148244993,Patricia Bullrich,Pro Nacional,9040
262239820786533,Rubén Cuello,Hector Ruben Cuello,8932
124071157354722,Roberto Fiochi,Roberto Fiochi,8618
101004208254774,Eber Caseres,Eber Caseres,7180
103880765969851,Fabian Manzur,Fabian Manzur,6961
498039410528579,Andrea Blandini,Andrea Margarita Blandini,6863
111310995165661,Carlos Ponce,Carlos Ponce,6802
391139648029734,Liliana Paponet,Avanza Mendoza - San Rafael,6538
483983258712977,Gustavo Gabriel Miras,Gustavo Gabriel Miras,6382
2100247803599149,Ulpiano Suarez,Ulpiano Suarez,6341
345944698928332,Mauricio Sat,Avanza Mendoza - San Rafael,6224
669358830175333,Gabriela Lizana,Gabriela Lizana,6100
404298126701570,Abel Freidemberg,Abel Freidemberg,5735
112886111743762,Fabián Ferro,These ads ran without a disclaimer,5238
100634213060427,Levantados,Somos Los Levantados,5159
1100438310001590,RCA Prensa y Comunicaciones Mendoza,RCA Prensa y Comunicaciones Mendoza,5093
110079031997390,Con Larreta,Con Larreta,4913
299140303610315,Nestor Majul,Nestor Majul,4414
229305467211973,Martin Bustos,Carlos Martin Bustos,4352
106240638430450,Gisela Lamberti,Gisela Cecilia Lamberti,4257
111088925308367,Sergio Ontivero,Sergio Ontivero,3813
1981661065436039,Duilio A. Pezzutti,Duilio Alberto Pezzutti,3657
544640985878621,Argentinos Online,Argentinos Online,3515
626748110837595,Victoria Abihaggle,La Unión Mendocina,3409
113072371772186,Natalia Vicencio,Natalia Malvina Vicencio,3162
394548430705146,PTP - Partido del Trabajo y del Pueblo - Mendoza,Roxana Beatriz Alvarez,3089
177703399518649,Jorge Omar Gimenez,Jorge Omar Gimenez,2752
102016982917061,Malargüinos por el Futuro - Lista 501 B,Sitiopolis,2733
