Page ID,Page name,Disclaimer,Amount spent (JMD)
111367981869928,Alric Campbell,Alric Campbell,451
235155133222845,Jamaica Social Investment Fund (JSIF),These ads ran without a disclaimer,≤100
489179047956298,Allwork.Space,These ads ran without a disclaimer,≤100
