Page ID,Page name,Disclaimer,Amount spent (VEF)
564188034075673,Roberto Enriquez,an advertiser in Venezuela,2000000
106297255064534,Julio Fuenmayor,an advertiser in Venezuela,750000
559836910796201,Alcaldía de Valencia,an advertiser in Venezuela,250000
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,41398
100912541413695,Más Impulso,These ads ran without a disclaimer,3251
1382843902038454,Jony Rahal Oficial,an advertiser in Venezuela,≤100
150129451747062,Fundarte Alcaldia,an advertiser in Venezuela,≤100
11449543593,Carlos Ocariz,an advertiser in Venezuela,≤100
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
