Page ID,Page name,Disclaimer,Amount spent (XAF)
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100
1623731087898826,"Tudilu Eventos,Royal & Petroleum",These ads ran without a disclaimer,≤100
112204658447734,Ca Ro Le Hess,These ads ran without a disclaimer,≤100
