Page ID,Page name,Disclaimer,Amount spent (QAR)
118491327913065,AWOKE Apparel,These ads ran without a disclaimer,≤100
116661248127126,Abdoul Kader Barry,These ads ran without a disclaimer,≤100
103253664825946,Souria Post - سوريا بوست,These ads ran without a disclaimer,≤100
