Page ID,Page name,Disclaimer,Amount spent (PLN)
107758219306090,OLX Polska,OLX Polska,≤100
142614625077,WWF Polska,WWF Polska,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
100507332348221,Liberfor,Liberfor,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
109420387556852,Drewno - Pozytywna Energia,"Ogólnopolskie Stowarzyszenie ,,Kominki i Piece""",≤100
152244658221042,Wielka Litera,Wielka Litera,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
1683534065241470,OKO.press,OKO.press,≤100
