Page ID,Page name,Disclaimer,Amount spent (HNL)
421574011322217,Alcaldía del Distrito Central,Alcaldía del Distrito Central,6017
114601521910,Jorge Aldana,Jorge  Aldana,296
103031135787229,Sensus,Sensus,173
703368406666619,Vox Populi HN,Vox Populi HN,130
104599735671754,Goberna Honduras,Goberna Honduras,119
112333800693678,Hugo Noé Pino Diputado F.M,Daniel Andres Casula Salinas,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
107952642129360,Por una Corte Imparcial con Justicia Social,Delmy Saray Caballero Zelaya,≤100
112529930493702,Democracia en Acción Hn,Voto Informado Honduras,≤100
107174505331275,La Mansion de las Ideas,These ads ran without a disclaimer,≤100
105223385595171,Alice Gomes,These ads ran without a disclaimer,≤100
