Page ID,Page name,Disclaimer,Amount spent (AOA)
113387548252633,محمد عبد الله احمدو,These ads ran without a disclaimer,≤100
256341811443198,Iurisbook,José Paulo Maiandi,≤100
483106561800880,Paginário,These ads ran without a disclaimer,≤100
