Page ID,Page name,Disclaimer,Amount spent (ISK)
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,521
737169626371453,Heimildin,Stundin,488
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,Jóhanna Gunnarsdóttir í stjórn VR 2023,339
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,312
128854307193614,Landsvirkjun,Landsvirkjun,186
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,163
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,150
154893001218870,ADHD samtökin,ADHD samtökin,143
106979180938014,Samstöðin,Samstöðin ehf,131
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,127
622220361283956,Samorka,Samorka,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
263095547109656,Sjálfstæðisfélag Garðabæjar,Sjálfstæðisflokkurinn,≤100
509866436098947,Sabine Leskopf,Sabine Leskopf,≤100
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,≤100
1587835178108517,Ekill.is,These ads ran without a disclaimer,≤100
34823056709,MASIA ONE,These ads ran without a disclaimer,≤100
107483864336789,I am a Casting Worker,These ads ran without a disclaimer,≤100
681482348905875,Floris van Raaijen,These ads ran without a disclaimer,≤100
