Page ID,Page name,Disclaimer,Amount spent (COP)
115319529898970,Centro de Desarrollo Comunitario Turbaco,Centro de Desarrollo Comunitario Turbaco,26394
682038131955732,Elizabeth Molina Campo,Elizabeth Molina Campo,22554
116675204673861,Movimiento Ciudadano Arriba Cartagena,Movimiento Ciudadano Arriba Cartagena,17230
358585651153711,Islabela,Islabela,15667
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,8670
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,8085
102143071616787,Goberna Colombia,Goberna,5776
112155252163421,Sebastián López V.,Sebastián López V.,5563
1147318942107929,Todos Somos Una,DEBRAIN LLC,5368
103084375858203,Mi Campaña Aplicación,Mi Campaña Aplicación,4440
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,3782
969143216462972,Felipe Cañizalez,Felipe Cañizalez,3533
101391859627743,Colombia sin miedo,Colombia sin miedo,3489
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,3095
130834367164,Red PaPaz,Red PaPaz,2873
1648414861893438,Carlos Diago Alzate,Carlos Diago Alzate,2281
1400280116941194,Fabian Diaz,Fabian Diaz,2275
118514924593739,Tanque Seco,Tanque seco,1791
1913101528996718,Congreso Nacional de Marketing Político,Congreso Nacional de Marketing Político,1784
101040961815188,Santander Se Conecta,Santander Se Conecta,1747
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,1680
642780166056166,Daniel Galeano,Daniel Galeano,1679
200207836752561,Opinión Caribe,Opinión Caribe,1628
407615769604377,Mutante,Fundación Mutante,1394
1857540077811459,Movilizatorio,Movilizatorio,1329
103727635426939,Alexandra Vásquez Ochoa,Alexandra Vásquez Ochoa,1282
416201871913815,Adolfo Romero,Adolfo Romero,1167
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,1090
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,988
1668929590004327,Avanzoft Software Avanzado,Avanzoft Software Avanzado,873
116544396862942,Unión Legal y Tributaria S. A. S,Unión Legal y Tributaria S. A. S,772
1737937156478529,Carlos Felipe López López,Carlos Felipe López López,765
504307236411761,Lucas Cañas,Lucas Cañas,743
1864476500500459,Copywrite Colombia,These ads ran without a disclaimer,711
1558890617699891,AD Consultores,AD Consultores,688
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,646
114778278552099,Octavio Cardona León,Octavio Cardona León,610
1519510178128827,Carlos Andrés Hernández Zuluaga,Carlos Andrés Hernández Zuluaga,604
