Page ID,Page name,Disclaimer,Amount spent (AED)
117803020066035,mohamed_bin_zayed_lovers,These ads ran without a disclaimer,≤100
234477301116,Dubai Community Development Authority,Dubai Community Development Authority,≤100
100192912826641,hamdan_volunteer,These ads ran without a disclaimer,≤100
113063981735385,leaks_____company,These ads ran without a disclaimer,≤100
1145652492123238,Ellington Properties,These ads ran without a disclaimer,≤100
113414308041611,Great Arab Minds,Great Arab Minds,≤100
117399141242805,Free Information Point,These ads ran without a disclaimer,≤100
131899460215123,UAE Ministry of Human Resources and Emiratisation,These ads ran without a disclaimer,≤100
116232578055472,SBH Education,These ads ran without a disclaimer,≤100
