Page ID,Page name,Disclaimer,Amount spent (ISK)
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,4611
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,272
737169626371453,Heimildin,Stundin,247
154893001218870,ADHD samtökin,ADHD samtökin,≤100
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
105986171646268,Diljá Mist,Diljá Einarsdóttir,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
250725931675,Forsætisráðuneytið,Forsætisráðuneytið,≤100
509866436098947,Sabine Leskopf,Sabine Leskopf,≤100
435633199945731,Miret,These ads ran without a disclaimer,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
