Page ID,Page name,Disclaimer,Amount spent (DKK)
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,2377
26458152911,SOS Børnebyerne,SOS Børnebyerne,1665
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1561
12860228293,Politiken,Politiken,1404
59143726810,Psykiatrifonden,Psykiatrifonden,1132
65929129383,Røde Kors,Røde Kors,1036
182121298931589,Odense Kommune,Odense Kommune,910
399210657232918,PlanBørnefonden,PlanBørnefonden,618
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,586
748887235210811,Obton Forvaltning A/S,Obton A/S,583
867877683280051,Weekendavisen,Weekendavisen,367
105511328705392,HØRT,Børns Vilkår,347
1426135944281935,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,300
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,298
304554445813,Videncentret Bolius,Videncentret Bolius,284
12787473132,Berlingske,Berlingske,272
250994288337708,Sex og Samfund,Sex og Samfund,264
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,252
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,247
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,234
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,227
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,209
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,206
126543540781090,Ældre Sagen,Ældre Sagen,205
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,193
55365680705,Greenpeace Danmark,Greenpeace Danmark,188
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,183
102154048301476,Lederstof.dk,Lederne,168
133707013355759,Danner,Danner,160
130388840342741,Danske Bank,Danske Bank,140
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,128
67571270393,Red Barnet,Red Barnet,117
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,111
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,108
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,107
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,103
246977185497434,Plastic Change,Plastic Change,≤100
304554445813,Videncentret Bolius,Bolius,≤100
41459763029,Socialdemokratiet,Socialdemokratiet,≤100
