Page ID,Page name,Disclaimer,Amount spent (VND)
120751841013715,Lương Y Phạm Văn Thanh - Điều Trị Dứt Điểm Bệnh Dạ Dày,These ads ran without a disclaimer,27232
104766922398282,Lương Y - Phạm Văn Thanh,These ads ran without a disclaimer,25963
107450548752811,Đầu Tư Tạo Thu Nhập Mỗi Ngày,These ads ran without a disclaimer,23577
109874745174543,Vàng Bạc Kim Ngọc Anh,These ads ran without a disclaimer,22444
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,5492
107966888726987,Đất Nền Quận12 _Tp HCM,These ads ran without a disclaimer,3716
111844498418265,Susong,These ads ran without a disclaimer,2140
109385691839,Alpha Books,These ads ran without a disclaimer,1525
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,1102
108685817326606,Truther Piece Official,These ads ran without a disclaimer,773
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,617
166364086906573,Tôi Yêu Xe,These ads ran without a disclaimer,375
106117049111024,Hóa Hà: Nội địa Nhật- chuyên: Hàng Điện Lạnh và Hàng gia dụng.,These ads ran without a disclaimer,285
305672093215358,Vietnamnet.vn,These ads ran without a disclaimer,≤100
111589097122630,Quốc Tuấn,These ads ran without a disclaimer,≤100
111505864946076,"CH Football - Chuyên quần áo bóng đá, phụ kiện, dịch vụ in ấn, thêu logo",These ads ran without a disclaimer,≤100
