Page ID,Page name,Disclaimer,Amount spent (GBP)
173356406366158,States Assembly - Jersey’s elected parliament,States Assembly,≤100
577532625648861,Vote.je,Vote.je,≤100
115816835104562,Deutsche Bank,These ads ran without a disclaimer,≤100
