Page ID,Page name,Disclaimer,Amount spent (USD)
100202725184190,Caliber.Az,Caliber LLC,≤100
101605572118417,Qarabağ Dirçəliş Fondu,Qarabağ Dirçəliş Fondu,≤100
330940447588598,APA,Azeri Press Agency,≤100
280772835787181,Media.Az,Media.az,≤100
459298240774359,ModeratorAz,Taryel Huseynli,≤100
104355860955968,Press Klub,Nicat Əliyev,≤100
1431548557163783,Caliber News,Caliber LLC,≤100
197805561149712,MediaPost,These ads ran without a disclaimer,≤100
101706675429426,Karabakh Center,Qarabağ Dirçəliş Fondu,≤100
305019964396,Lent az,Lent az,≤100
806234346120161,Toplum TV,Toplum tv,≤100
390795057658490,Ruslan İzzətli,Ruslan İzzətli,≤100
826031777488600,Swiss Academy,These ads ran without a disclaimer,≤100
