Page ID,Page name,Disclaimer,Amount spent (QAR)
490043977685216,O/A level Memes by Zohaib Asad Academies,These ads ran without a disclaimer,≤100
128050063917913,ISF (International School Sport Federation),These ads ran without a disclaimer,≤100
117043617999159,alpayburakdogru,These ads ran without a disclaimer,≤100
