Page ID,Page name,Disclaimer,Amount spent (CRC)
118971778191074,Partido Liberación Nacional,Partido Liberación Nacional,15461
2003811319668592,Partido Unidos Podemos - Parrita,Partido Unidos Podemos - Parrita,4634
182652761279,Fracción Liberación,Fracción Liberación,2179
1540070352761579,Leslye Bojorges,Leslye Bojorges,545
102643532445938,Ada Acuña - Diputada,Ada Acuña - Diputada,230
107981158439405,PLP Atenas,PLP Atenas,≤100
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
204725663261921,Sonia Lucia Mata Coto,These ads ran without a disclaimer,≤100
100508562815254,Juan Diego González Picado,Juan Diego González Picado,≤100
95775573753,Frontiers,These ads ran without a disclaimer,≤100
456851011739495,Housecoast,These ads ran without a disclaimer,≤100
489179047956298,Allwork.Space,These ads ran without a disclaimer,≤100
102903658151004,jewels_hargrove,These ads ran without a disclaimer,≤100
