Page ID,Page name,Disclaimer,Amount spent (NZD)
213708008642996,Pink Shirt Day Aotearoa,Mental Health Foundation of New Zealand,≤100
106194579030381,Doctors Without Borders / Médecins Sans Frontières NZ,Doctors Without Borders / Médecins Sans Frontières NZ,≤100
37547788323,UNICEF Aotearoa,UNICEF Aotearoa,≤100
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
337477311451,New Zealand Labour Party,NZ Parliamentary Service on behalf of New Zealand Labour Party,≤100
116362033529,Amnesty International Aotearoa New Zealand,Amnesty International Aotearoa New Zealand,≤100
175954932952,WWF New Zealand,WWF New Zealand,≤100
108671730551254,"Debbie Ngarewa-Packer, MP","Debbie Ngarewa-Packer, MP",≤100
11870725774,Greenpeace Aotearoa,Greenpeace NZ,≤100
371913763842,Te Kāhui Tika Tangata Human Rights Commission,Te Kāhui Tika Tangata Human Rights Commission,≤100
183355881680015,New Zealand National Party,New Zealand National Party,≤100
424806334290059,New Zealand Taxpayers' Union,New Zealand Taxpayers' Union,≤100
105534772373969,NZ News Essentials,NZ News Essentials,≤100
23625700722,Oxfam,Oxfam Aotearoa,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
110186134060806,Fairness in Focus,Medicines New Zealand,≤100
185590638873,NZHL Home Loans / Insurance,NZHL Home Loans / Insurance,≤100
196967540964595,Mindful Money,Mindful Money,≤100
102500959802535,World Vision New Zealand,World Vision New Zealand,≤100
206932501046,Habitat for Humanity New Zealand,Habitat for Humanity New Zealand,≤100
341865911020,ASB Bank,ASB Bank Ltd,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
