Page ID,Page name,Disclaimer,Amount spent (XCD)
482198868521917,Asot Michael,Asot A. Michael,321
482198868521917,Asot Michael,These ads ran without a disclaimer,≤100
111347180673351,Anthony Smith Jr.,Anthony Smith,≤100
106068488158725,Graduatez - College Journey,These ads ran without a disclaimer,≤100
